word,YOUTUBE_FREQ_V3_rank,CEJC_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JPDB,KOKUGOJITEN,MONODICTS,NAROU,NETFLIX,NIER,NOVELS,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ
住職,19437,16266,8057,13213,7638,21094,12946,8723,14506,-1,-1,-1,7933,19121,22806,10381,19121,17918,21934,-1,-1,-1,-1,-1,8133,-1,-1,11197,11170,-1,14998,-1,8507,-1,9518,-1
作り込む,19438,11455,-1,-1,-1,-1,14000,-1,-1,-1,11350,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22273,-1,-1,-1,-1,-1,-1
自ずと,19439,11455,-1,15301,-1,16493,10959,-1,-1,23224,3959,23843,16686,12015,23587,11296,12015,11270,22687,14534,-1,-1,15455,-1,-1,15082,5069,-1,-1,11028,-1,-1,20432,8868,-1,-1
開催中,19440,-1,-1,-1,-1,-1,5030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
センシティブ,19441,6059,-1,-1,-1,-1,-1,-1,-1,-1,11009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14046,-1,-1,-1,-1,-1,-1,-1,-1,22230
つきもの,19442,-1,-1,21632,-1,22859,23133,-1,16924,13494,-1,10172,18505,15252,13255,10895,15252,14297,12743,20952,10354,12661,17998,-1,-1,16794,4178,-1,-1,18192,17454,-1,20835,17429,-1,-1
損得,19443,20704,-1,-1,15412,-1,19095,-1,-1,-1,-1,-1,-1,-1,21979,21126,-1,24914,21133,-1,-1,-1,-1,-1,-1,-1,-1,14354,13423,15164,-1,-1,23024,16441,-1,21537
咲き,19444,-1,23897,12173,-1,21250,14170,-1,-1,-1,-1,11716,20582,7255,1065,-1,15501,14532,-1,-1,-1,-1,21797,-1,-1,-1,-1,9491,7585,21039,-1,-1,-1,13968,-1,21233
プライマー,19445,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22405
キャピタル,19446,-1,12731,9446,-1,24134,13274,22904,21012,17283,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8495,9599,-1,4678,-1,-1,-1,-1,-1,-1,21608,-1,-1,-1,19245,8092
ポツポツ,19447,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15859,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16224
水玉,19448,13446,-1,-1,17458,-1,-1,-1,-1,22320,-1,22921,-1,-1,-1,18578,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23670,-1,-1,-1,24626,-1,15028
枯れ枝,19449,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18377,-1,-1,-1,19671,-1,21146
狭まる,19450,-1,-1,-1,-1,-1,23074,-1,-1,-1,5472,-1,-1,-1,-1,19523,-1,24567,-1,11725,-1,-1,11492,-1,23125,-1,21499,-1,-1,13264,-1,-1,22713,7995,-1,11824
襲いかかる,19451,-1,-1,7882,-1,-1,-1,15132,11603,9731,-1,-1,4508,-1,-1,3131,5638,5267,8971,6005,-1,-1,4311,-1,4353,6951,13905,-1,-1,-1,12025,3292,3657,-1,18995,17466
立方,19452,-1,9029,-1,24665,21233,-1,-1,-1,22002,-1,22596,-1,18404,-1,17490,18404,17252,-1,-1,18527,20532,-1,-1,-1,-1,-1,9851,12606,17963,-1,-1,24328,18579,22727,13433
増減,19453,-1,14653,-1,17278,13876,12166,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23893,-1,-1,-1,-1,12568,11331,20127,-1,-1,-1,-1,18059,-1
別居,19454,16266,19050,12903,10091,21309,10265,9031,10877,9219,-1,9456,15952,-1,18953,12327,-1,-1,18213,-1,10286,12005,-1,-1,17279,-1,-1,-1,-1,-1,11290,-1,23680,-1,21241,-1
下記,19456,-1,2242,5750,-1,6966,575,10568,10093,12694,9226,-1,11533,-1,-1,22630,15785,14793,7731,18482,24999,22307,9944,5171,3729,20029,-1,940,2136,20898,10507,9328,13318,-1,3010,6366
揺さぶる,19457,-1,-1,15163,-1,16165,12133,12468,14340,11584,2453,11882,10880,16178,9281,9892,16178,15158,8929,5484,-1,-1,5301,-1,7092,11450,8232,-1,-1,5633,14826,-1,5235,3389,-1,17806
ひい,19458,3322,13301,-1,2088,-1,-1,10680,-1,9424,3916,2053,21314,1151,1246,-1,4517,4223,5891,-1,15925,18654,-1,-1,16989,1940,-1,3973,4315,21177,7577,7545,11082,11600,11648,-1
固執,19459,10047,23139,24847,8348,-1,12263,-1,16295,13685,-1,14046,16952,17212,-1,12968,17212,16128,-1,14505,11043,12961,-1,-1,17844,18068,-1,-1,-1,11751,16470,-1,16898,10481,24319,-1
片っ端,19460,-1,-1,-1,-1,-1,-1,-1,-1,12162,-1,-1,17981,-1,-1,8145,6522,6097,8880,-1,17606,20637,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12660,-1,-1,-1
投げ込む,19461,-1,-1,13225,-1,19049,21958,15891,16204,13656,1861,14016,10287,16994,22001,-1,16994,15923,21155,18710,-1,-1,22150,-1,9426,16522,-1,17981,24517,9779,16731,7426,11189,11542,22545,-1
ギュ,19462,-1,-1,-1,-1,-1,-1,-1,-1,11347,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
酔っ払う,19463,1822,-1,7370,-1,15715,12849,4481,5854,5112,1943,5242,9402,11043,9576,-1,11043,10361,9211,14538,-1,-1,5441,-1,9209,10782,20000,-1,-1,7423,6170,-1,13388,5953,-1,-1
改変,19464,16266,8041,23199,24298,-1,8812,-1,20873,17423,-1,17888,-1,-1,14775,18216,-1,-1,14191,18423,19528,21890,14877,-1,-1,21256,-1,24568,22567,9522,21457,4295,6161,14505,9614,17235
明細,19465,10047,-1,-1,21280,17218,7793,22271,24915,15740,-1,16151,-1,-1,-1,21868,-1,-1,-1,-1,10122,11103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21181,24748,-1
かなえる,19466,13446,-1,3135,-1,14993,3760,2560,3483,3166,2440,3256,13259,2759,2926,6691,2759,2568,2892,16656,-1,-1,9210,-1,6499,3163,2118,20177,20815,3691,3645,4856,15791,2043,23662,7863
軽量化,19467,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
結び目,19468,-1,23184,-1,-1,-1,-1,-1,-1,20977,-1,21539,17098,-1,-1,12530,-1,-1,-1,20378,22243,24137,10616,-1,19676,-1,-1,13246,15120,20734,-1,-1,19236,14290,22514,-1
永続,19469,-1,17345,6833,11947,-1,12521,-1,-1,-1,-1,-1,-1,-1,-1,19562,-1,-1,-1,-1,14805,15703,14456,-1,-1,-1,-1,-1,-1,14972,-1,-1,-1,20824,22828,-1
ブロガー,19470,-1,-1,-1,-1,-1,6458,22327,21503,17920,-1,18402,-1,-1,-1,-1,-1,-1,-1,-1,24398,-1,-1,-1,-1,-1,24385,-1,-1,-1,22088,-1,-1,-1,-1,12133
リズム感,19471,-1,-1,-1,-1,-1,23698,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20422,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8832
四つ目,19472,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19297,-1,-1,-1,-1,17146,-1,-1,-1,-1,-1,-1,-1,19779
計算式,19473,-1,-1,-1,-1,-1,13155,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ミツバチ,19474,-1,22995,-1,-1,-1,-1,-1,14699,12446,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15779,10837,-1,-1,-1,-1,11330,19182,20601,-1,15194,-1,-1,-1,24562,-1
視る,19475,-1,4852,129,-1,-1,154,774,127,141,11379,-1,6342,-1,-1,-1,9643,9040,5657,4002,-1,-1,4788,-1,227,179,92,9540,12114,-1,135,128,9511,-1,20994,85
お揃い,19476,-1,-1,8812,-1,-1,23016,12368,13011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12819,-1,-1,14737,-1,-1,6543,3738,-1,-1,-1,13551,-1,-1,-1,-1,20469
丸投げ,19477,10047,-1,-1,-1,-1,16673,-1,-1,-1,-1,-1,-1,-1,13250,-1,-1,23640,12738,19752,-1,-1,-1,-1,-1,23105,-1,-1,-1,7455,-1,-1,-1,13730,-1,22761
くだ,19478,-1,-1,7907,-1,-1,-1,-1,11452,14738,-1,-1,10669,-1,-1,-1,11572,10854,11203,7867,2037,2281,-1,-1,-1,4578,3698,3773,6407,17016,11874,3147,-1,8972,-1,22106
仕入れ,19479,6881,19831,15148,-1,16329,7864,-1,18297,17968,-1,18452,22208,24852,21596,-1,24852,23289,20762,15579,11580,11561,12527,-1,-1,20618,-1,23488,17991,9449,18854,6853,22107,15393,-1,16458
反則,19480,4649,10403,8522,-1,-1,21692,14363,7716,6672,-1,6836,24228,4795,5328,17323,4795,4480,5136,5481,13155,15456,3799,-1,-1,6682,-1,9061,9526,5711,8041,8932,14966,4448,11638,12860
マツコ,19481,8120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8826
チュロス,19482,-1,-1,-1,-1,-1,-1,-1,23508,19519,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17138,-1,-1,-1,24125,-1,-1,-1,-1,14084
ファイアー,19483,-1,17363,16938,-1,-1,-1,-1,18323,14571,-1,-1,-1,-1,-1,-1,19268,18056,11547,-1,12362,12357,-1,11329,-1,20531,10845,-1,-1,-1,18879,-1,-1,-1,17016,-1
陽子,19484,-1,9204,3289,-1,17580,-1,1979,3571,13130,-1,-1,2038,-1,-1,-1,5106,4763,12895,18936,15777,13246,7439,10052,2226,12096,3897,12135,10534,-1,3731,-1,3969,-1,4793,-1
しとう,19485,-1,20307,9580,24097,-1,-1,-1,15922,23660,-1,13781,15903,5417,21793,16526,24326,22810,20951,16516,-1,-1,-1,-1,16555,12482,12294,-1,-1,9330,16438,5248,17133,15675,13259,-1
画風,19486,-1,16603,-1,17745,-1,-1,-1,-1,-1,-1,-1,-1,-1,18668,-1,-1,24991,17942,-1,-1,-1,-1,-1,-1,-1,-1,8100,7688,-1,-1,-1,-1,-1,20738,18292
原液,19487,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13772,-1,-1,-1,-1,-1,-1,24121,-1,-1,-1,-1,-1,16404
フェルト,19488,4442,10168,-1,-1,-1,15563,-1,11688,14658,-1,-1,22770,-1,-1,15256,-1,-1,-1,-1,23107,-1,-1,-1,17373,-1,6351,19164,23304,10392,12114,-1,19508,-1,21778,-1
開運,19489,20704,-1,-1,-1,-1,13321,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14854,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19077,-1
寿,19490,16266,5850,5976,5119,-1,24237,7069,6464,18129,-1,18616,7641,17023,1704,12523,17023,15952,1646,-1,-1,-1,-1,18768,13751,-1,-1,2733,3359,-1,6475,-1,9635,-1,2565,10833
実地,19491,20704,22001,-1,4811,-1,16745,-1,-1,24103,-1,24748,15846,-1,-1,12064,-1,-1,-1,22267,19027,17885,15438,-1,17595,-1,22946,17172,12169,16337,-1,-1,22313,16093,-1,-1
イチャイチャ,19492,-1,-1,-1,-1,-1,-1,-1,-1,14208,-1,-1,-1,-1,-1,-1,17639,16534,9589,-1,19882,15541,2258,-1,-1,12216,2163,-1,-1,-1,-1,-1,23748,-1,-1,-1
原案,19493,-1,8564,-1,-1,23188,17103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24624,-1,-1,-1,-1,-1,6685,-1,-1,-1,-1,23943,-1,-1,-1,-1,-1,4188,14298
ハッチ,19494,13446,10682,10186,-1,-1,22391,22717,9115,8059,-1,-1,9106,-1,-1,11794,-1,-1,-1,-1,4787,4484,-1,20491,8821,12862,3700,-1,-1,16996,9487,-1,9601,-1,11961,7427
かすか,19495,11455,-1,8460,-1,4874,14946,12856,11437,10511,578,10777,1325,6543,8696,837,6543,6118,8358,2536,10405,12273,5288,-1,1127,7490,844,8516,6339,2227,11856,5805,1985,1062,-1,12496
スコットランド,19496,20704,2565,-1,-1,21031,13303,-1,8634,-1,-1,-1,10413,-1,-1,10504,23371,21908,-1,-1,9995,9235,-1,1641,11992,-1,11402,11173,7036,-1,8984,-1,18624,-1,4025,-1
こんにち,19497,-1,-1,-1,-1,-1,-1,-1,-1,23724,-1,-1,-1,-1,-1,-1,-1,-1,18193,-1,-1,-1,-1,-1,-1,-1,11798,-1,-1,-1,-1,-1,-1,-1,-1,-1
人称,19498,11455,8772,-1,-1,23378,19947,-1,-1,-1,-1,-1,-1,-1,18592,17146,-1,-1,17870,-1,-1,-1,-1,-1,-1,-1,-1,12002,18853,11962,-1,-1,18812,17916,24946,-1
カフェラテ,19499,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12550,-1,-1,-1,-1,-1,-1,-1,-1,-1
現存,19500,8967,2362,-1,6670,16738,9734,-1,-1,22490,-1,23094,17283,-1,21025,13100,-1,-1,20209,23047,20660,21868,-1,21703,18241,-1,-1,3446,3900,14130,-1,7188,17691,18980,2730,19695
野原,19501,16266,15620,1707,2581,23392,21175,17907,20211,16172,-1,16598,7409,21476,6679,4908,21476,20134,6426,-1,13269,13836,20481,-1,8121,15809,23922,7272,6073,15092,20788,-1,9860,16915,12500,-1
膨れる,19502,8120,-1,14288,-1,-1,23943,-1,14291,17650,3054,18122,8738,14070,7255,7877,14070,13193,6980,3401,-1,-1,1397,-1,6691,17664,5474,8532,6609,7942,14781,5518,13940,4417,-1,13942
挿絵,19503,-1,7220,20887,12764,-1,-1,19630,-1,-1,-1,-1,5294,-1,-1,6129,-1,23632,23956,-1,-1,-1,18480,13876,11867,-1,-1,16451,13327,-1,-1,-1,14428,-1,6992,12780
平和賞,19504,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
吉川,19505,-1,6282,11959,-1,-1,-1,3884,10585,-1,-1,-1,7279,-1,-1,12445,-1,-1,5948,15951,-1,-1,-1,8416,8255,-1,-1,18361,13564,-1,10997,-1,8479,-1,3503,19609
海中,19506,20704,11740,11458,6465,22357,19694,-1,16868,14020,-1,14390,10693,7511,19695,8152,7511,7027,18928,19998,22518,18279,15822,-1,11119,15685,-1,7674,6723,8983,15080,5232,12526,19420,12950,19547
前段,19507,20704,-1,-1,23089,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
乗船,19508,-1,11181,21646,14015,-1,11988,-1,12371,10457,-1,10721,13707,24364,-1,10363,24364,22846,-1,-1,6918,6560,-1,-1,14929,20428,-1,-1,-1,16681,12810,-1,17616,-1,13907,-1
語り,19509,16266,5836,-1,-1,-1,16975,-1,15637,-1,7666,-1,12830,-1,6422,-1,-1,-1,6185,16428,17212,17088,17959,-1,-1,16972,22105,7205,13258,16312,16191,-1,16762,13709,11664,8859
哀れ,19510,16266,-1,5793,-1,11972,15615,6601,4130,3698,-1,3797,3559,4219,6218,1906,4219,3943,5990,4915,2434,2583,1730,-1,3771,4738,6707,13164,13077,4104,4327,2404,4889,3362,-1,19453
バイオリン,19511,5116,22892,5446,-1,16485,8919,11009,10581,9900,-1,-1,21787,-1,-1,13165,14821,13900,4698,-1,10456,9285,-1,-1,23784,18427,6265,8531,10925,23860,10993,-1,23436,21559,14721,13044
たげる,19512,5687,-1,15597,-1,24400,-1,-1,19259,13536,2077,13885,5573,10659,5589,4712,10659,9999,5388,7548,-1,-1,-1,-1,-1,18334,1219,14493,15245,-1,19818,-1,5055,-1,-1,-1
唸る,19513,11455,-1,8352,-1,10750,16169,3606,11344,10036,1312,10293,4232,9982,13805,3994,9982,9362,24332,5085,-1,-1,9793,-1,1963,10227,2058,10676,9680,2668,11762,-1,3553,3014,-1,21955
高学年,19514,-1,-1,-1,-1,-1,17473,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5535
参列,19515,-1,11583,-1,17255,-1,11092,-1,17781,11966,-1,12270,15327,23147,-1,11671,23147,21697,-1,-1,12807,14303,23103,-1,21239,-1,-1,-1,-1,11502,18328,-1,15430,18850,17836,9981
アポロン,19517,11455,-1,-1,-1,-1,19409,24442,-1,-1,-1,-1,-1,-1,-1,16196,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10041,16265,21707,-1,-1,-1,-1,-1,-1,-1
崇める,19518,-1,-1,23725,-1,-1,18851,23227,22452,18675,4426,17505,17565,16442,17441,13800,17380,16286,16757,12840,-1,-1,15316,-1,13994,16200,9066,15318,15892,6755,23070,4736,14327,10068,22784,18666
プラトン,19519,20704,13169,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18445,-1,-1,-1,-1,21185,-1,-1,19509,16335,-1,19950,-1,-1,-1,-1,701,17286,-1,15794,-1
越,19520,-1,5943,11172,225,-1,-1,12075,16651,-1,-1,-1,8901,-1,-1,5214,9993,9372,5033,24107,3269,3449,12404,-1,14434,13330,-1,2747,3019,-1,5639,-1,12725,-1,3760,14812
びっ,19521,13446,-1,-1,-1,-1,-1,-1,-1,-1,507,2171,-1,7697,3393,-1,-1,24495,12924,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6823,-1,-1,-1,1333,-1,-1
美禰子,19522,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21151,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22879,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
シープ,19523,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15184,-1,-1,17473,-1,-1,-1,-1,-1,-1
口当たり,19524,20704,-1,-1,-1,-1,20045,-1,-1,-1,-1,-1,-1,24338,-1,-1,24338,22821,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17609,-1,-1,-1,17860,-1,-1
無二,19525,-1,-1,-1,7388,-1,13328,-1,-1,12312,5587,12626,22640,11248,19665,10697,11248,10552,18898,23505,19429,18776,2072,-1,18943,-1,-1,-1,-1,12018,-1,10065,16992,9778,-1,-1
謙信,19526,-1,13605,10719,-1,-1,-1,-1,-1,-1,-1,-1,9975,-1,-1,22741,-1,-1,-1,-1,-1,-1,-1,-1,13182,-1,-1,18117,23277,-1,-1,-1,7426,-1,13017,-1
イズ,19527,3026,13193,-1,-1,12476,-1,-1,-1,8841,-1,-1,-1,-1,8093,17223,19694,18454,15090,-1,-1,-1,-1,1519,-1,-1,-1,-1,-1,14374,-1,-1,20847,12287,-1,-1
まな板,19528,-1,-1,-1,-1,-1,-1,-1,-1,23637,-1,-1,-1,-1,-1,18812,-1,-1,13071,13684,-1,-1,8886,-1,-1,-1,-1,-1,24376,-1,-1,-1,-1,-1,-1,-1
うり,19529,5116,21665,4932,6018,13665,3886,23822,6922,18692,4054,4616,17695,6968,8516,4494,11578,10860,5544,7362,3701,4239,-1,-1,17419,11928,2314,862,2462,6170,7214,7158,7788,6603,18713,15159
ふるう,19530,20704,-1,13929,-1,6158,6770,7661,24886,20564,913,6746,4096,6230,8002,3005,17864,16742,20439,13953,-1,-1,6130,-1,10422,7764,2453,5849,5151,1150,7702,2853,6207,2183,23507,15759
米粉,19531,6059,-1,-1,-1,-1,16353,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
退避,19532,20704,15365,8430,-1,-1,22056,14030,8914,7651,-1,7838,17005,9896,21848,12996,9896,9279,21005,14231,7768,6138,-1,-1,17781,6453,-1,23373,-1,7055,9268,1432,15108,12106,20434,-1
キラ,19533,13446,21034,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1194,19905,-1,1194,1109,-1,-1,10320,7817,-1,11869,-1,22448,5811,-1,-1,-1,-1,-1,-1,-1,16429,-1
漁港,19534,16266,10590,-1,-1,21343,17272,-1,-1,-1,-1,-1,-1,-1,24982,-1,-1,-1,24012,-1,-1,-1,-1,-1,-1,-1,-1,23826,20042,-1,-1,-1,-1,-1,7018,-1
竹串,19535,13446,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
放熱,19536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21840
正弦波,19537,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
定量的,19538,-1,-1,-1,-1,-1,20248,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ゲイン,19539,-1,-1,-1,-1,-1,21283,-1,-1,-1,-1,-1,-1,-1,-1,-1,17761,16649,-1,-1,-1,-1,-1,-1,-1,-1,14401,-1,-1,-1,-1,-1,-1,-1,-1,8603
チャビー,19540,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
応募者,19541,-1,-1,-1,-1,-1,7121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
キラン,19542,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18081,22074,-1,-1,-1,-1,12160,-1,-1,-1,-1,-1,-1,-1,-1,-1
巴,19543,-1,12434,11425,7219,-1,-1,11400,5542,-1,-1,-1,7642,-1,-1,15165,5797,5413,4944,11667,6579,10262,2562,-1,8815,-1,20205,6508,7955,-1,3377,-1,7184,-1,8018,-1
ラウ,19544,-1,15839,-1,18136,-1,-1,8029,10249,13983,-1,14352,19311,13172,-1,-1,13172,12347,-1,-1,20064,21640,-1,18825,2900,-1,-1,1197,4012,11082,10654,-1,15247,-1,21943,-1
構成員,19545,-1,-1,21446,-1,17703,13529,13825,16680,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24028,-1,-1,22591,-1,-1,22593,-1,10372,9871,-1,17202,-1,-1,-1,-1,-1
公明,19547,16266,8130,-1,19892,14354,-1,-1,13966,11181,-1,11469,-1,-1,-1,17041,-1,-1,-1,-1,-1,-1,-1,14331,-1,-1,-1,20756,-1,-1,14413,-1,-1,22001,20488,-1
エリヤ,19548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24078,-1,-1,-1,-1,-1,22106,-1,-1,-1
振り子,19549,20704,21254,21556,-1,-1,-1,20214,-1,-1,-1,-1,-1,22219,-1,19235,22219,20831,-1,-1,22682,22428,6431,-1,-1,-1,-1,10608,16976,19825,-1,-1,23404,16855,23872,-1
埋蔵,19550,-1,13656,-1,-1,-1,22945,-1,-1,-1,-1,-1,-1,18350,-1,22247,18350,17203,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23417,-1,-1,-1,-1,14617,11614
フナ,19551,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21394,-1,-1,-1,-1,-1,-1,-1,16294,11024,18662,-1,-1,3310,-1,-1,-1,-1
中央線,19552,-1,-1,-1,-1,-1,14473,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13799,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
キャサリン,19553,-1,9417,17465,-1,14629,21463,24242,5052,-1,-1,-1,7912,-1,-1,-1,-1,-1,-1,-1,4796,4688,-1,2258,8025,-1,7475,-1,-1,-1,5270,-1,10564,-1,10703,16051
デフォルメ,19555,-1,-1,-1,-1,-1,24284,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6472,-1,-1,17836,-1,-1,-1,22293,24648,6293
盗聴,19556,16266,23919,11141,-1,-1,10672,8112,7630,4909,-1,5034,12593,11642,-1,10180,11642,10922,-1,19035,2623,3081,21300,-1,18065,18213,-1,-1,-1,13436,7944,-1,12715,11529,21929,10596
戦記,19557,20704,11613,-1,22204,-1,14980,-1,-1,-1,-1,-1,-1,-1,-1,18570,-1,-1,-1,-1,-1,-1,22765,-1,-1,-1,-1,-1,-1,24315,-1,-1,-1,-1,5120,6018
新城,19558,-1,12846,10408,-1,-1,-1,8093,-1,-1,-1,-1,5408,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5643,-1,-1,-1,-1,-1,-1,-1,23732,-1,9192,9087
島しょ,19559,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
人事課,19560,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
