word,hiragana,katakana,WIKIPEDIA_V2_rank,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ_LUW,BCCWJ_SUW,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JITEN_ANIME_V2,JITEN_AUDIO,JITEN_DRAMA,JITEN_GLOBAL,JITEN_MANGA,JITEN_MOVIE,JITEN_NON_FICTION,JITEN_NOVEL,JITEN_VIDEO_GAME,JITEN_VISUAL_NOVEL,JITEN_WEB_NOVEL,JLAB,JPDB,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,NAROU,NETFLIX,NIER,NOVELS,RSPEER,VN_FREQ,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
カウンター,カウンター,カウンター,3,3,3,3,3,4,3,3,4,3,2,3,3,3,3,3,3,1,4,4,4,3,3,3,1,4,1,1,4,3,3,3,4,3,3,4,3,2,4,3,3,1,3,3,3,3,3,4,4,3,4,3,5,3,2,3,3,3,3,3,3,3,4,4,3,4,4,3,4,3,3
政務,せいむ,セイム,3,2,2,2,3,4,3,3,3,2,2,3,2,2,2,3,1,2,1,3,2,1,1,2,2,2,1,1,2,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3,1,3,2,2,2,1,2
パーソナリティー,パーソナリティー,パーソナリティー,3,2,1,3,3,4,3,3,3,2,2,2,3,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,2,3,3,3,2,1,1,1,1,1,2,1,1
勧告,かんこく,カンコク,3,2,2,2,3,4,3,3,3,2,3,2,2,2,2,3,2,2,3,3,3,2,2,2,2,2,2,1,2,2,2,1,2,2,2,3,1,1,2,2,2,1,2,2,1,2,3,2,2,1,2,2,1,2,2,2,2,2,4,2,2,2,3,2,2,1,2,2,2,2,3
あだ名,あだな,アダナ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,3,3,3,1,2,1,1,3,3,3,3,3,3,3,2,2,1,2,3,3,1,3,3,3,3,2,3,2,3,1,3,2,1,1,1,1,1,1,1,1,1,1,1,3,1,2,3,1,3,2
慰安,いあん,イアン,3,2,2,2,3,4,3,3,3,2,2,2,2,2,2,3,1,3,1,2,2,2,1,1,1,2,1,1,2,1,2,1,1,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,3,2,1,1,1,3,1,3,2
右足,みぎあし,ミギアシ,3,3,3,2,3,5,4,3,4,3,3,4,2,3,3,2,2,2,3,3,2,2,2,2,2,3,2,2,3,2,2,2,3,2,2,2,4,1,3,2,3,3,3,3,2,2,2,3,2,3,4,2,1,2,2,2,2,2,2,4,2,2,2,3,2,1,3,2,3,2,3
聖子,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,3,2,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2
ひがし,ひがし,ヒガシ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,5,4,4,4,5,2,2,4,5,4,3,4,4,4,2,3,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,4,4,4,4,4,4,4,4,4,4,4,2,4,4,2,3,4,4
田島,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,3,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1
持続,じぞく,ジゾク,3,2,2,2,3,4,3,3,3,3,3,2,2,2,2,3,2,3,2,4,4,1,2,2,2,2,2,1,3,2,2,1,2,2,2,3,3,1,2,1,2,1,2,2,2,2,3,2,2,2,2,2,1,4,4,3,4,4,4,4,4,4,3,3,2,1,2,3,2,3,3
旗艦,きかん,キカン,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,2,1,1,2,2,2,2,1,1,2,1,1,1,2,1,1,1,1,3,2,2,2,1,1,1,2,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1
ぜん,ぜん,ゼン,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,5,3,5,4,4,3,2,4,2,5,4,4,2,2,2,3,5,4,2,4,2,4,2,2,5,4,4,3,4,2,4,2,4,4,3,3,4,5,4,4,4,4,4,4,4,5,4,3,3,4,2,4,2,2
祈り,いのり,イノリ,3,2,2,2,3,4,3,4,3,2,2,2,2,2,2,3,3,1,3,3,3,1,3,4,4,3,3,3,4,3,3,2,4,4,4,4,3,3,1,3,3,1,2,3,3,3,3,3,4,3,3,3,2,3,2,3,3,3,3,3,3,3,3,4,3,3,3,3,4,2,4
毎日新聞社,まいにちしんぶんしゃ,マイニチシンブンシャ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
格好,かっこう,カッコウ,3,5,5,5,4,5,5,5,4,5,5,5,4,5,5,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,3,5,1,4,4,5,4,4,4,4,4,4,4,4,5,4,4,3,4,4,5,4,5,4,5,5,5,5,5,4,4,4,4,5,4,4
巡航,じゅんこう,ジュンコウ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
残存,ざんそん,ザンソン,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,3,2,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,1,2,2,2,1,1,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,4,2,2,2,1,1
ファミ,ふぁみ,ファミ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
順序,じゅんじょ,ジュンジョ,3,3,3,3,3,4,3,4,4,2,3,3,2,3,2,3,2,4,3,3,3,1,2,2,2,3,2,2,3,2,2,2,2,2,2,3,3,1,3,2,2,1,2,2,3,2,4,2,2,2,3,2,1,4,5,3,4,4,4,4,4,4,3,2,2,1,3,2,3,2,2
阿蘇,あそ,アソ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,4
トランペット,トランペット,トランペット,3,2,2,2,3,4,3,3,3,2,3,2,2,2,2,3,1,1,2,2,2,1,2,2,1,1,1,1,2,1,1,3,2,2,2,2,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,2,3,2,1,2,2,2,2,2,2,2,2,1,2,1,1,2,1,2,1
日本航空,にっぽんこうくう,ニッポンコウクウ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
体型,たいけい,タイケイ,3,2,2,2,3,4,3,3,3,3,3,2,2,2,2,2,2,1,3,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,2,4,2,3,3,1,3,3,2,3,2,2,1,1,1,1,1,1,1,1,1,1,3,3,2,1,3,3,3,2,2
道中,どうちゅう,ドウチュウ,3,2,2,3,3,4,3,3,3,2,2,3,2,2,2,3,2,4,2,3,2,2,2,2,2,3,3,1,3,3,3,1,2,2,2,2,2,2,3,2,3,1,2,3,3,3,3,3,4,3,3,2,1,2,1,2,2,4,2,2,2,2,3,4,2,4,3,2,3,2,2
滋,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,3,1,1,1,3,1,1,1,1,1,4,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1
永い,ながい,ナガイ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,2,2,2,1,3,1,1,1,2,2,3,2,1,1,1,2,3,3,2,2,1,2,2,3,2,2,2,3,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,1,2,2
富士通,ふじつう,フジツウ,3,2,2,2,3,4,3,3,3,3,2,2,2,3,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2
薄,うす,ウス,3,2,3,2,3,4,3,3,3,3,2,2,2,2,3,2,3,5,2,2,2,1,2,2,2,4,2,2,4,2,2,2,3,3,3,3,3,1,1,2,1,1,1,1,3,1,2,2,3,1,2,2,3,2,2,2,2,2,2,2,2,2,2,1,2,1,1,3,1,2,2
平原,へいげん,ヘイゲン,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,2,2,1,2,2,2,2,3,1,1,3,1,1,1,1,2,2,2,1,1,3,1,2,1,1,2,1,1,2,2,3,1,3,1,1,2,1,3,2,2,2,2,2,2,1,4,2,1,2,2,2,3,2
寄与,きよ,キヨ,3,2,2,3,3,4,3,3,3,3,2,2,3,2,2,3,1,2,2,4,3,1,1,1,1,2,1,1,2,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,2,2,4,4,2,4,4,3,4,4,4,3,2,1,3,1,2,2,2,2
ジェリー,ジェリー,ジェリー,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2,2,2,3,3,1,1,1,1,2,1,1,1,1,4,4,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,3,1,1,2,1,2,2
家電,かでん,カデン,3,2,2,2,3,4,3,3,4,2,2,2,2,2,2,3,2,1,2,3,4,2,2,2,2,2,1,2,2,1,2,2,2,2,2,3,1,2,1,1,2,3,2,2,2,2,2,1,1,2,1,2,1,3,3,4,3,3,3,3,3,4,4,2,2,1,2,3,2,3,3
トミー,トミー,トミー,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,2,1,3,4,1,1,2,1,1,1,1,1,1,1,4,4,2,1,4,2,1,1,1,2,1,1,2,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,4,1,2,3,1,5,5
ラジ,ラジ,ラジ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,2
長老,ちょうろう,チョウロウ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,2,3,2,2,3,3,3,3,4,2,3,4,4,2,2,3,3,2,1,2,3,2,3,1,2,2,2,2,3,2,3,1,2,3,1,2,1,2,2,2,2,2,2,2,2,3,3,1,3,2,2,2,2
月日,つきひ,ツキヒ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,2,2,3,2,2,2,2,3,2,3,3,2,2,3,2,2,2,2,2,1,3,2,2,1,2,3,3,2,3,2,3,2,2,2,1,2,1,3,2,2,2,2,2,2,2,2,2,1,2,2,3,1,1
動詞,どうし,ドウシ,3,4,4,5,4,4,4,3,3,3,4,2,5,4,4,3,4,2,3,3,2,1,3,2,1,2,1,2,2,3,3,2,3,2,2,3,2,3,1,3,3,1,2,2,3,3,3,2,3,2,2,3,4,5,5,2,4,4,5,4,4,4,3,1,3,1,3,2,2,2,3
マクロス,まくろす,マクロス,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1
いのち,いのち,イノチ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,5,5,4,4,5,2,2,5,3,5,4,5,5,5,2,5,5,5,3,5,2,5,2,2,5,5,5,2,2,2,5,3,5,4,5,3,4,3,4,4,4,3,4,4,4,4,5,2,5,2,2,5,4,3
整形,せいけい,セイケイ,3,3,3,2,3,4,3,3,3,3,2,3,3,2,3,2,2,1,2,3,4,3,3,3,3,2,2,1,2,2,2,1,2,3,2,2,2,1,1,1,2,1,3,2,2,2,2,1,1,1,2,2,1,3,3,3,3,4,2,4,4,3,3,2,3,1,2,3,2,2,3
朝鮮半島,ちょうせんはんとう,チョウセンハントウ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,4,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1
小室,こむろ,コムロ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2
城山,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1
圧倒,あっとう,アットウ,3,3,3,3,4,4,3,3,3,3,4,2,4,3,3,4,2,3,1,4,3,2,3,4,4,3,4,4,4,4,4,4,3,3,3,3,2,1,3,3,3,3,2,3,3,2,4,4,3,3,3,3,1,4,4,4,4,4,4,3,3,4,4,4,3,1,4,2,4,2,2
並木,なみき,ナミキ,3,2,2,2,3,4,3,3,3,2,3,2,2,2,2,2,2,4,2,3,2,3,1,2,1,3,2,2,3,2,2,2,2,1,1,2,1,1,3,1,1,1,2,1,1,2,2,1,1,1,1,1,1,3,2,4,3,3,3,3,3,3,2,1,1,1,2,2,3,1,1
秋葉原,あきはばら,アキハバラ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,1,1,1,2,1,1,2,1,1,2,2,1,1,3,2,2,2,1,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,2
左手,ひだりて,ヒダリテ,3,4,3,3,3,5,3,3,4,4,4,3,2,3,4,3,3,4,4,4,3,3,3,3,3,4,4,3,4,4,4,3,4,3,3,3,4,1,4,3,3,3,3,4,4,3,4,4,3,4,4,4,1,3,2,3,3,3,4,3,3,3,3,4,3,1,4,3,4,3,4
換装,かんそう,カンソウ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,2,2,2,1,3,1,1,3,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,4,1,2,1,1,1
民謡,みんよう,ミンヨウ,3,3,3,2,3,4,5,3,3,3,2,2,2,3,3,3,1,2,2,2,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,3,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1
斜め,ななめ,ナナメ,3,4,4,4,3,4,3,3,4,3,4,4,3,4,3,2,2,1,3,3,3,2,2,2,2,4,2,3,4,2,2,3,3,2,2,3,3,1,4,2,2,1,3,3,2,2,3,4,2,3,4,2,2,3,3,3,3,3,3,4,3,3,3,3,2,1,3,3,3,3,4
イ,い,イ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,2,1,1,2,1,1,1,4,1,2,2,2,1,5,5,3,1,5,1,4,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,5,1,1,5,3,4,1,1,4
日時,にちじ,ニチジ,3,2,1,3,3,4,3,3,3,2,2,2,2,2,2,2,2,2,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,1,2,2,3,2,3,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,4,2,2,3,2,3,2,2,2
スペクトル,スペクトル,スペクトル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,5,1,4,4,3,4,4,4,2,1,1,1,1,1,1,3,1
副審,ふくしん,フクシン,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ヘル,ヘル,ヘル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,3,2,1,2,2,1,2,2,2,1,2,2,2,2,1,3,1,3,2,3,1,1,1,1,2,1,2,1,1,3,3,1,1,2,1,1,1,1,1,1,2,3,3,1,2,2,2,1,1
コンプレックス,コンプレックス,コンプレックス,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,3,2,2,2,1,2,1,1,2,1,1,2,2,2,2,2,3,3,2,2,2,1,2,2,2,2,3,2,2,2,2,2,4,3,3,3,3,3,2,3,3,3,2,2,2,1,2,3,3,3,2
喫煙,きつえん,キツエン,3,3,3,3,3,4,3,3,4,3,2,2,3,3,2,3,1,2,3,3,3,2,2,3,3,2,2,2,2,2,2,2,1,3,2,3,1,2,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,3,3,4,3,3,3,3,3,3,3,1,2,1,2,3,2,2,2
ビタミン,ビタミン,ビタミン,3,3,3,3,3,4,3,3,3,3,3,3,2,3,2,3,1,1,2,4,4,2,2,3,1,2,1,1,2,2,2,2,1,3,3,3,1,2,1,2,2,1,2,1,2,2,2,1,2,1,1,2,3,3,2,4,3,3,3,3,3,3,4,2,2,1,2,3,2,2,3
高麗,こうらい,コウライ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,3,1,1,2,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1
面倒,めんどう,メンドウ,3,5,5,5,5,5,4,5,5,5,5,5,5,5,5,2,4,4,4,4,4,4,4,5,4,4,4,5,4,4,5,5,4,4,4,4,4,1,4,4,4,5,4,4,4,4,4,4,4,4,5,4,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,3,4
推力,すいりょく,スイリョク,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1
振るう,ふるう,フルウ,3,2,2,2,3,4,3,3,4,2,2,2,2,2,2,1,3,1,4,3,3,3,3,3,3,3,3,3,4,3,3,3,4,1,1,1,3,1,2,3,2,3,2,3,2,2,2,3,3,3,3,3,4,3,2,3,3,3,2,3,3,3,3,4,3,4,4,2,4,2,2
ベンチ,ベンチ,ベンチ,3,3,3,2,3,4,3,5,3,3,3,2,3,4,2,3,3,1,3,3,3,2,3,3,1,4,1,1,4,3,3,3,3,3,2,3,1,1,4,2,3,3,3,3,3,3,3,4,3,4,2,3,4,3,3,3,3,3,3,4,3,3,3,3,3,1,4,3,4,2,3
メアリー,メアリー,メアリー,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,3,2,2,4,1,1,2,1,1,2,2,2,1,4,4,4,2,1,5,2,1,1,1,1,1,1,1,1,1,2,1,1,1,3,2,2,2,2,2,2,2,2,2,2,1,4,1,2,3,1,3,2
大江戸,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1
哲郎,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
プロペラ,プロペラ,プロペラ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2,2,1,2,2,1,2,1,1,2,2,2,2,1,1,1,2,1,2,2,2,2,1,1,1,1,2,1,1,2,1,1,2,3,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,3,2
ナポリ,なぽり,ナポリ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2,2,1,2,1,1,2,1,1,2,1,1,1,1,1,2,2,1,3,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1
預金,よきん,ヨキン,3,2,1,3,3,4,3,3,3,2,2,3,2,2,2,3,2,2,3,4,3,2,2,2,2,3,1,2,3,1,1,2,1,3,3,3,1,1,2,1,1,1,2,1,1,2,2,1,1,1,1,2,1,3,3,3,3,3,4,3,3,3,3,2,2,1,2,3,1,2,3
ペース,ペース,ペース,3,4,4,4,4,4,4,4,3,4,4,3,4,4,4,3,3,1,3,3,4,3,3,3,1,2,1,1,3,3,3,4,4,3,3,3,1,1,2,3,4,1,3,4,4,3,3,4,3,4,4,4,4,4,3,4,3,3,3,3,3,3,4,4,3,1,3,3,4,4,4
混同,こんどう,コンドウ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,2,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,1,3,2,2,1,1,3,2,1,2,2,2,1,2,3,2,2,2,4,2,2,2,2,2,2,1,2,2,2,2,2
公営,こうえい,コウエイ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,2
亨,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1
宮内,くない,クナイ,3,2,2,2,3,4,3,3,3,3,3,2,2,2,3,3,2,2,1,2,1,2,1,1,1,2,1,3,2,1,1,3,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,3,1,1,2,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1
勘違い,かんちがい,カンチガイ,3,3,3,3,4,4,4,3,4,3,3,3,4,4,3,2,4,1,3,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,1,3,4,4,5,5,4,4,4,4,4,4,4,4,4,2,3,3,3,3,3,3,3,4,3,4,4,4,3,4,4,4,4,3
加熱,かねつ,カネツ,3,2,2,3,3,4,3,3,3,3,3,2,2,2,2,3,2,1,2,3,3,2,2,2,2,1,2,1,1,2,3,1,2,2,2,2,1,1,1,2,2,1,2,2,2,1,2,2,2,2,2,3,1,2,2,3,2,2,2,2,2,2,3,2,2,1,1,3,2,3,3
ヘルプ,ヘルプ,ヘルプ,3,3,2,3,3,4,3,3,4,3,2,2,2,2,3,1,2,1,2,3,3,2,2,2,1,1,1,1,1,2,2,2,2,2,2,3,1,2,1,2,2,3,2,2,2,2,2,2,2,2,1,2,3,2,3,2,2,2,2,2,2,2,3,2,2,1,2,2,3,1,2
笛,ふえ,フエ,3,2,2,2,3,4,4,3,3,2,3,2,2,2,2,2,3,4,3,3,2,3,3,3,3,4,3,3,4,3,3,3,3,3,3,3,2,2,4,3,3,1,3,3,2,3,3,2,3,2,2,3,4,3,2,3,3,3,2,3,3,5,2,3,3,1,3,2,3,2,2
飛び出す,とびだす,トビダス,3,3,2,3,3,4,3,3,3,3,3,3,3,2,3,1,4,1,4,4,3,4,3,4,4,4,4,3,5,4,4,3,4,1,1,2,4,1,4,4,4,1,4,4,4,4,4,5,4,4,5,3,2,3,2,4,3,3,3,4,3,3,3,4,3,4,4,2,4,4,3
隙,すき,スキ,3,2,1,3,3,4,3,3,3,2,3,2,3,2,2,3,4,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,3,3,2,4,1,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,2,1,2,2,2,2,2,2,2,3,4,4,3,4,3,4,2,2
径,けい,ケイ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,1,4,3,1,2,1,1,2,1,1,3,2,2,1,2,1,4,2,2,3,3,2,2,3,3,2,2,3,2,1,3,3,2,1,2,2,2,2,2,2,2,2,1,4,1,1,2,2,4,2
ミックス,ミックス,ミックス,3,3,4,3,3,4,3,3,3,4,3,2,3,4,3,3,2,1,1,3,3,2,2,3,1,1,1,1,2,2,2,2,1,2,2,3,3,3,1,2,2,1,2,2,3,2,2,2,2,2,1,2,3,3,2,3,3,3,3,3,3,3,3,2,2,1,2,3,2,3,3
