word,hiragana,katakana,RSPEER_rank,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ_LUW,BCCWJ_SUW,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JITEN_AUDIO,JITEN_DRAMA,JITEN_GLOBAL,JITEN_MANGA,JITEN_MOVIE,JITEN_NON_FICTION,JITEN_NOVEL,JITEN_VIDEO_GAME,JITEN_VISUAL_NOVEL,JITEN_WEB_NOVEL,JLAB,JPDB,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,NAROU,NETFLIX,NIER,NOVELS,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
登,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,5,1,1,1,3,2,1,1,3,1,1,1,1,1,1,3,4,4,3,2,2,2,2,1,1,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,3,2,1
白く,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
百貨店,ひゃっかてん,ヒャッカテン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,3,2,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,2,2,1,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2
直結,ちょっけつ,チョッケツ,2,2,2,2,4,4,3,4,3,2,2,2,3,2,3,3,2,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,1,2,2,2,1,3,3,2,2,2,2,1,2,3,2,2,2,3,2,2,2,2,3,2,1,2,2,3,2,3
空腹,くうふく,クウフク,2,2,1,3,3,4,3,3,3,2,2,2,3,2,2,1,2,4,2,3,3,2,3,3,3,3,2,2,3,2,3,2,3,4,3,2,3,1,3,2,1,2,3,3,2,3,3,3,3,3,2,1,2,2,3,2,2,2,2,2,2,2,3,3,1,3,3,1,1,2
笛,ふえ,フエ,2,2,2,2,3,4,4,3,3,2,3,2,2,2,2,2,3,4,3,3,2,3,3,3,3,4,3,3,4,3,3,3,3,3,3,3,2,2,4,3,1,3,3,2,3,3,2,3,2,2,3,4,3,2,3,3,3,2,3,3,5,2,3,3,1,3,3,3,2,2
精霊,せいれい,セイレイ,2,2,2,2,3,4,3,3,3,2,2,2,2,2,2,2,3,3,2,3,2,2,3,3,3,4,3,3,3,3,4,3,4,3,2,2,3,2,4,3,1,1,2,2,1,2,3,4,2,4,3,2,2,1,1,2,2,4,2,2,2,2,5,3,1,4,3,3,2,2
絡む,からむ,カラム,2,4,4,4,3,4,5,4,3,4,4,3,4,4,3,2,3,1,4,3,3,4,3,3,3,3,3,4,3,3,4,4,4,1,1,2,4,1,4,4,4,4,4,3,4,3,4,3,4,4,4,3,4,3,4,3,3,3,3,3,3,4,4,3,1,4,4,3,4,4
罪悪,ざいあく,ザイアク,2,2,2,2,3,4,3,3,3,3,2,3,2,2,2,1,1,3,1,2,1,1,1,3,3,3,2,3,3,2,2,3,1,3,3,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,3,2,2,2,2,2,2,2,3,1,1,3,4,1,2,1
聴取,ちょうしゅ,チョウシュ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,3,2,3,3,3,3,2,2,1,3,2,2,1,1,3,3,3,2,1,1,1,1,3,2,1,2,1,2,1,1,1,1,1,4,4,3,4,4,3,4,4,4,2,2,2,1,2,2,3,2,3
肉食,にくしょく,ニクショク,2,2,3,2,3,4,3,3,4,3,2,2,3,3,2,2,2,2,1,2,2,2,2,2,2,2,3,4,2,3,3,4,1,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,3,2,2,2,2,2,2,2,3,2,4,2,3,2,2,2
脆弱,ぜいじゃく,ゼイジャク,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,3,3,2,1,1,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,1,2
舟,ふね,フネ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,4,1,1,1,2,3,3,1,4,1,1,1,2,2,3,2,2,2,2,1,1,4,2,1,2,2,2,3,3,2,3,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,3,1,4,1,3,2,2
苦,く,ク,2,2,3,3,3,4,3,3,4,2,2,3,3,3,2,2,2,5,3,3,3,1,2,2,2,3,2,3,4,2,2,3,3,3,3,3,3,3,1,3,4,3,3,4,2,3,3,2,3,2,2,1,3,3,3,3,3,2,3,3,3,2,3,3,4,3,3,2,2,3
製薬,せいやく,セイヤク,2,2,2,2,3,4,3,3,3,2,2,2,3,2,2,3,2,1,1,3,3,2,2,3,3,2,1,1,2,1,1,1,1,3,3,3,1,1,2,1,4,2,1,2,2,1,1,1,1,1,1,1,2,2,3,2,2,3,2,2,2,3,2,2,1,2,1,3,2,2
見当たら,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
解任,かいにん,カイニン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,3,2,2,2,3,3,1,1,1,2,1,2,1,1,2,2,2,1,1,1,1,1,3,2,1,2,1,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,3,1,2
解剖,かいぼう,カイボウ,2,2,3,3,3,4,3,4,3,3,2,3,3,3,2,3,3,3,2,3,2,4,3,3,3,4,3,2,3,3,3,2,1,3,3,3,2,1,3,2,1,3,2,2,3,2,2,2,2,1,2,1,3,3,2,3,3,4,3,3,3,2,2,3,3,3,2,3,3,2
診察,しんさつ,シンサツ,2,3,2,4,3,4,3,3,3,2,3,3,3,2,3,2,3,3,3,3,4,3,3,4,4,3,2,2,3,2,2,2,2,3,3,3,3,1,3,2,4,3,3,2,3,2,2,2,2,2,2,1,3,3,3,3,3,2,3,3,4,3,3,3,1,3,3,2,2,2
調和,ちょうわ,チョウワ,2,2,2,2,3,4,3,3,3,2,3,2,3,2,2,3,2,4,3,3,3,2,3,3,3,3,2,2,3,2,2,2,2,3,3,3,2,2,2,2,1,2,2,2,2,4,2,3,2,3,2,1,3,3,3,3,3,2,3,3,4,3,2,3,1,3,3,2,2,3
諸君,しょくん,ショクン,2,2,2,2,3,4,3,3,3,2,3,2,2,3,2,1,4,4,3,3,2,3,4,4,4,4,4,3,4,4,4,3,3,4,4,3,2,2,4,4,1,3,3,3,4,2,3,3,3,3,4,2,2,2,2,2,2,2,2,2,2,2,3,4,5,3,3,2,2,2
警部,けいぶ,ケイブ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,3,3,3,1,4,4,4,4,4,2,2,3,2,2,2,2,5,4,2,1,1,4,2,1,3,2,2,3,1,1,2,1,1,2,1,2,1,2,5,2,2,2,2,2,2,1,4,1,4,1,3,2,1
賃貸,ちんたい,チンタイ,2,3,3,4,3,4,4,3,3,3,3,3,3,4,3,2,1,1,2,3,4,2,2,2,2,1,1,1,2,1,1,1,1,2,2,3,2,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,2,2,3,2,2,3,2,2,2,4,2,2,1,2,1,2,3,2
贈る,おくる,オクル,2,3,3,2,3,4,3,3,3,2,3,4,2,3,2,2,3,1,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,1,1,2,3,1,4,3,4,4,3,3,3,4,3,4,3,3,3,4,2,1,3,2,2,2,2,2,4,4,4,4,4,3,3,4,3,3
越,えつ,エツ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,5,1,1,1,2,2,1,1,3,1,1,3,3,3,3,2,4,4,2,2,1,2,2,4,3,3,3,3,3,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,3,1,2,1,4,2,2
転ん,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
追悼,ついとう,ツイトウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,2,2,2,2,3,3,2,1,1,2,1,1,1,1,3,3,3,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,2,2,2,3,2,2,2,2,1,2,3,1,1,3,2,2
退学,たいがく,タイガク,2,2,2,2,3,4,3,3,3,2,2,2,3,2,2,3,3,2,1,2,2,3,3,3,3,2,3,4,2,3,3,4,3,3,3,2,3,1,2,2,1,3,2,3,3,2,2,2,2,1,3,1,2,3,2,2,2,2,2,2,2,2,2,3,1,2,3,3,1,2
配送,はいそう,ハイソウ,2,2,2,3,3,4,3,3,4,3,2,2,2,3,2,2,2,1,1,2,4,2,2,2,2,1,1,1,1,1,1,1,1,2,2,3,2,1,1,1,3,2,1,2,2,2,1,2,1,1,2,2,2,1,3,2,2,2,2,2,2,4,1,2,4,1,2,2,3,2
錬金術,れんきんじゅつ,レンキンジュツ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,2,1
阪急,はんきゅう,ハンキュウ,2,3,3,4,3,4,3,3,3,4,2,3,2,2,4,3,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,2,2,2,2,2,3,1,1,1,1,1,4,1,1
集約,しゅうやく,シュウヤク,2,3,2,3,4,4,3,4,3,3,3,3,4,3,3,3,1,1,1,3,3,1,1,1,1,1,2,1,2,2,2,1,2,1,1,3,2,1,1,1,1,1,2,1,1,3,2,2,2,3,2,1,3,4,2,3,3,4,3,3,3,2,2,1,1,2,2,3,3,3
領,りょう,リョウ,2,2,2,2,3,4,3,3,3,2,2,2,2,2,2,4,2,4,1,3,2,2,2,2,2,3,2,1,3,2,2,3,2,2,2,3,1,4,3,2,1,2,2,2,2,3,2,3,1,3,4,3,2,1,3,2,2,2,2,2,2,2,4,2,1,4,2,4,2,2
騎手,きしゅ,キシュ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,2,3,2,1,2,2,2,2,1,1,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,3,2,3,3,3,2,3,3,3,3,2,2,1,2,1,4,1,1
騒が,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
高値,たかね,タカネ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,2,2,2,2,1,2,2,2,2,2,2,1,2,2,3,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,1,1,2,1,1,1,1,1,1,1,4,3,2,3,2,2,2,1,4
鬱,うつ,ウツ,2,3,3,2,3,4,3,3,3,3,3,2,2,2,3,2,5,3,3,3,3,1,2,2,3,4,2,2,4,2,2,3,2,2,2,2,1,1,1,2,1,3,3,2,3,4,3,4,2,3,5,4,2,2,3,2,2,2,2,2,2,3,2,2,1,2,2,3,2,2
api,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ar,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
edition,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
full,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
god,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
grand,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
info,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
le,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mini,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
original,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
rx,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ry,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
see,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
あおい,あおい,アオイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,3,4,4,3,4,3,4,4,4,4,4,5,4,4,3,2,1,1,2,3,3,3,2,4,2,2,2,3,4,4,2,4,5,5,2,4,4,4,4,4,4,4,4,4,4,4,3,4,2,4,3,3,2
あがる,あがる,アガル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,5,5,3,5,3,2,5,5,5,5,4,3,3,3,4,1,1,3,5,1,4,3,4,4,4,4,4,4,4,4,4,2,4,5,5,5,5,5,5,5,5,4,4,5,5,3,4,4,5,3,3,4
あちら,あちら,アチラ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,2,4,3,3,1,4,1,1,1,3,3,3,3,3,3,3,1,1,3,4,1,4,4,3,4,4,4,4,3,3,3,5,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,1,4,4
おせ,おせ,オセ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
きか,きか,キカ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,1,2,3,1,1,2,2,1,1,2,2,1,1,2,2,3,2,2,3,3,2,3,3,3,2,2,1,1,2,2,2,2,1
きく,きく,キク,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,5,5,3,5,4,3,5,5,5,5,5,3,3,3,4,1,1,3,5,1,5,5,4,3,4,4,3,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,3,3,3
くろ,くろ,クロ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,5,5,5,4,1,4,2,4,5,5,5,5,5,5,3,4,4,4,2,4,4,1,2,4,3,3,4,3,2,2,3,2,2,5,3,4,4,4,4,4,4,3,4,3,5,5,4,4,2,4,5,4,2
さる,さる,サル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,4,4,2,5,4,2,4,4,4,4,4,2,2,3,4,2,2,3,4,2,5,3,4,3,3,4,3,4,3,3,3,4,5,4,3,2,4,3,3,3,3,3,3,4,4,4,4,3,4,3,3,3
すず,すず,スズ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,3,3,2,4,3,2,3,2,3,4,4,3,3,3,3,3,3,2,4,1,2,2,3,2,2,3,2,3,3,2,3,2,3,3,2,3,2,2,2,2,2,2,2,3,3,3,1,2,4,2,3,2
すっごく,すっごく,スッゴク,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ずーっと,ずーっと,ズーット,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,2,3,3,3,1,2,1,1,1,3,3,3,3,3,3,3,5,1,2,3,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,1,1,4,4
たかし,たかし,タカシ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,4,1,1,1,2,1,4,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,2
ちと,ちと,チト,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,2,2,2,1,3,1,1,1,3,3,3,3,2,2,3,1,1,2,3,1,3,3,3,3,1,2,3,3,2,3,4,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,2,2
ちょうだい,ちょうだい,チョウダイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,5,1,4,4,3,4,4,4,5,2,3,4,4,3,4,5,3,3,3,3,3,4,3,3,3,3,4,4,3,3,4,2,2,3
ちり,ちり,チリ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,3,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,1,5,3,2,1,2,2,3,2,2,2,2,2,2,2,3,3,4,3,3,3,4,3,3,3,2,3,2,1,2,2,2,2,2
ついつい,ついつい,ツイツイ,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,1,2,1,3,3,3,2,2,2,2,2,2,3,3,2,2,3,3,1,1,3,4,1,2,2,3,3,3,3,3,3,3,3,4,3,3,4,3,2,3,3,3,3,4,3,4,3,3,2,1,3,4,1,4,3
とことん,とことん,トコトン,2,3,3,2,3,4,3,3,3,3,3,2,2,3,2,1,3,1,3,2,3,3,2,3,3,2,3,3,3,3,3,3,2,2,2,2,4,1,2,3,3,4,3,3,4,2,3,3,3,2,3,4,2,1,2,2,2,2,2,2,2,3,3,2,3,2,3,2,2,2
なおし,なおし,ナオシ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,3,2,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,3
ひっ,ひっ,ヒッ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,4,2,3,2,3,2,3,1,4,4,4,3,1,1,2,3,1,3,4,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,4,1,2,3
みの,みの,ミノ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,1,1,2,2,2,2,2,1,2,3,1,1,3,3,1,1,1,1,2,3,1,1,2,1,2,2,2,1,1,1,1,2,3,1,1,2,1,1,1,1,1,1,2,2,2,1,3,2,2,1,1
めんどく,めんどく,メンドク,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
やま,やま,ヤマ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,5,5,2,5,5,3,5,5,5,5,5,4,4,4,4,4,4,3,4,4,5,2,5,2,2,3,3,2,5,2,4,4,2,4,5,4,5,4,5,5,4,5,4,5,5,5,4,2,4,5,5,3
よっしゃ,よっしゃ,ヨッシャ,2,3,3,3,3,4,3,3,3,3,4,3,3,4,3,1,5,1,1,1,1,1,4,4,4,2,4,4,2,4,4,4,3,3,3,1,3,1,1,4,1,4,4,4,4,1,2,3,3,3,4,4,1,2,1,1,1,1,1,1,1,2,1,4,1,2,1,1,4,4
らっしゃい,らっしゃい,ラッシャイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
われわれ,われわれ,ワレワレ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,5,5,4,5,3,3,1,5,1,1,4,4,4,2,4,3,3,4,1,1,5,3,3,3,2,3,3,4,2,3,4,4,4,4,5,5,5,4,5,5,5,4,4,4,4,3,5,4,4,2,2,4
アフガニスタン,アフガニスタン,アフガニスタン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,3,2,1,2,1,1,1,1,1,1,1,1,1,1,3,3,3,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,3,2,2,2,2,2,2,2,1,2,3,1,1,3,1,2
イチゴ,イチゴ,イチゴ,2,3,3,2,3,4,3,3,3,2,4,2,2,3,3,2,3,1,1,1,1,1,3,3,1,2,5,1,1,2,3,4,3,3,3,2,1,2,1,3,1,3,2,2,3,2,2,2,2,1,4,4,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,2,3,3
ウイスキー,ウイスキー,ウイスキー,2,4,4,2,3,4,3,3,5,4,3,4,2,4,3,2,2,1,3,3,3,2,3,3,1,3,1,1,3,1,1,1,2,3,3,2,1,2,3,1,1,2,2,1,3,1,2,1,1,1,2,3,3,2,3,3,3,3,3,3,3,2,2,3,1,2,2,2,3,2
ウルトラマン,ウルトラマン,ウルトラマン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,3
カテゴリー,カテゴリー,カテゴリー,2,3,3,3,4,4,3,3,3,3,3,2,4,3,4,3,2,1,3,3,4,1,2,2,1,1,1,1,2,1,1,2,1,2,2,4,1,1,1,1,1,1,1,1,1,3,1,2,1,2,2,3,5,5,2,4,5,3,4,4,4,4,2,2,4,2,2,3,2,3
カメ,カメ,カメ,2,3,2,2,4,4,3,3,3,3,2,2,2,3,2,2,3,1,1,1,2,3,3,3,1,2,1,1,1,3,3,2,2,3,3,2,1,2,2,2,1,2,2,3,3,1,1,3,1,1,3,3,1,1,2,1,1,1,1,1,1,2,1,3,1,2,1,2,3,3
ケチ,ケチ,ケチ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,3,1,2,1,1,1,3,3,3,3,3,3,2,1,1,1,3,1,3,3,3,4,2,2,3,3,3,3,4,1,1,1,1,1,1,1,1,1,1,1,3,4,2,1,1,3,2
ゴ,ゴ,ゴ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,3,1,1,1,3,1,4,4,3,1,3,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,3,3,1,1,1,2
サンキュー,サンキュー,サンキュー,2,4,4,3,4,4,4,3,3,4,4,4,4,4,4,1,4,1,1,2,1,4,3,3,1,1,1,1,2,1,4,1,2,3,3,1,1,2,1,4,3,4,4,3,4,1,2,3,3,1,4,4,3,2,3,3,3,2,3,3,3,2,2,3,4,1,4,1,2,2
シドニー,シドニー,シドニー,2,3,3,2,3,4,3,3,3,3,2,4,2,2,3,3,1,1,2,2,2,1,3,1,1,1,1,1,2,1,1,2,1,3,3,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,2,4,3,3,3,3,3,3,2,1,3,1,1,1,3,2,2
