word,hiragana,katakana,ANIME_JDRAMA_rank,CEJC_rank,ADNO,AOZORA_BUNKO,BCCWJ_LUW,BCCWJ_SUW,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JITEN_AUDIO,JITEN_DRAMA,JITEN_GLOBAL,JITEN_MANGA,JITEN_MOVIE,JITEN_NON_FICTION,JITEN_NOVEL,JITEN_VIDEO_GAME,JITEN_VISUAL_NOVEL,JITEN_WEB_NOVEL,JLAB,JPDB,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,NAROU,NETFLIX,NIER,NOVELS,RSPEER,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
シップ,シップ,シップ,2,1,3,1,1,2,2,1,2,2,1,1,1,1,1,2,2,1,1,3,2,1,1,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,3,2,1,1,1,2,2
ダサい,ダサい,ダサイ,2,1,1,1,1,1,1,1,4,4,1,1,1,1,1,2,2,3,2,1,1,1,1,1,1,3,1,3,3,3,3,2,2,3,2,2,3,4,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,1,1,3,3
フルパワー,フルパワー,フルパワー,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1
ベタ,ベタ,ベタ,2,1,1,1,1,1,1,1,3,3,1,2,1,1,1,3,4,4,3,1,2,2,1,1,1,3,1,3,2,3,2,1,2,2,3,2,3,4,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,3,3
わきまえる,わきまえる,ワキマエル,2,1,1,1,2,2,2,2,3,3,3,3,3,2,3,3,3,2,2,1,1,1,3,1,3,3,1,3,3,2,3,3,2,3,3,2,3,4,2,2,2,2,2,3,2,2,2,2,3,3,1,2,1,3,1,1,1
世良,-,-,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
供給,きょうきゅう,キョウキュウ,2,3,4,3,3,4,4,3,3,3,3,3,2,1,3,2,2,2,2,4,4,4,3,1,3,2,1,2,2,2,2,3,3,3,2,2,2,1,3,3,3,3,3,4,3,3,3,4,4,3,4,3,4,3,4,4,4
大木,たいぼく,タイボク,2,2,2,4,3,2,2,3,2,2,2,3,2,2,3,2,2,2,2,1,1,2,2,2,3,2,1,2,2,2,2,2,2,2,2,3,2,1,2,1,3,2,2,3,2,2,2,2,3,2,1,3,2,2,3,1,2
孔,あな,アナ,2,1,3,3,1,2,1,1,2,2,2,3,2,1,1,2,2,2,3,2,2,2,2,1,3,3,1,2,2,3,3,2,2,3,2,2,2,4,2,3,2,2,2,2,2,2,2,2,1,2,3,3,2,2,3,2,2
心細い,こころぼそい,ココロボソイ,2,2,1,1,2,2,2,2,2,2,2,3,2,3,3,2,2,3,3,1,1,1,2,1,3,3,4,3,3,3,3,1,3,3,3,3,2,1,2,2,3,2,2,2,2,2,2,1,2,2,1,3,1,3,1,1,1
急所,きゅうしょ,キュウショ,2,2,1,3,2,2,1,2,2,2,2,2,3,2,3,3,3,2,3,2,2,1,3,1,2,3,1,2,3,3,2,2,3,2,3,3,3,1,1,1,1,1,1,1,1,1,1,2,3,2,3,2,1,3,1,1,1
扇,おうぎ,オウギ,2,3,2,4,2,2,1,2,3,2,2,3,3,1,3,3,3,1,3,3,3,2,1,1,3,2,1,2,2,2,2,2,2,2,1,1,4,1,2,3,2,2,2,2,2,2,2,2,2,3,1,3,2,2,3,1,2
損害,そんがい,ソンガイ,2,3,4,3,4,4,4,2,3,3,3,3,2,1,3,2,2,1,2,3,3,4,3,1,3,2,1,2,2,2,2,3,2,2,2,2,3,1,3,2,3,3,3,2,3,3,3,4,3,3,3,3,3,2,4,2,3
操れる,-,-,2,1,1,1,1,1,1,1,2,3,1,1,1,1,1,3,3,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1
航行,こうこう,コウコウ,2,1,3,2,1,3,2,1,2,3,3,3,2,1,3,2,2,1,1,2,2,2,1,1,2,2,1,1,2,1,2,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,3,3,2,2,3,2,2
西暦,せいれき,セイレキ,2,2,3,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,3,2,2,1,2,1,2,1,2,1,1,1,1,2,1,3,3,2,3,2,4,2,2,2,2,1,2,4,2,2,2,3,3,2
見逃し,みのがし,ミノガシ,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1
記念日,きねんび,キネンビ,2,1,1,2,2,1,3,2,3,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,2,1,3,2,2,2,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,2
電光石火,でんこうせっか,デンコウセッカ,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
２番目,にばんめ,ニバンメ,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,2,3,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1
ご注意,ごちゅうい,ゴチュウイ,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1
しゃれる,しゃれる,シャレル,2,3,1,1,3,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,2,3,2,2,2,3,2,2,2,2,2,2,3,2,1,3,2,2,2,2,2,2,2,3,2,1,2,1,3,1,2,1
ぜひとも,ぜひとも,ゼヒトモ,2,1,1,2,2,1,1,2,2,1,1,3,1,1,1,1,1,1,2,1,1,3,2,1,3,3,1,3,2,2,3,3,2,3,2,2,3,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,4,1
ダンナ,ダンナ,ダンナ,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,2,2,1,2,2,3,1,1,1,1,1,2,1,2,2,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1
ひき逃げ,ひきにげ,ヒキニゲ,2,1,1,1,1,1,1,3,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
上皇,じょうこう,ジョウコウ,2,2,3,2,1,2,2,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,2
佳代子,-,-,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
回り,まわり,マワリ,2,4,3,1,2,3,3,1,2,2,2,3,3,2,5,3,3,2,3,3,3,3,3,1,1,3,1,2,2,3,3,2,2,2,2,2,2,4,3,2,3,3,3,2,4,3,3,3,4,2,4,3,3,3,3,3,3
孤立,こりつ,コリツ,2,2,3,3,1,3,3,2,3,3,3,3,2,3,3,2,2,3,2,3,3,3,2,1,3,2,1,3,3,3,2,4,3,2,2,3,3,1,3,4,2,3,3,3,3,3,3,2,3,3,1,3,3,3,3,3,3
安東,-,-,2,1,2,1,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
山路,やまじ,ヤマジ,2,1,1,3,1,1,1,3,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1
斜め,ななめ,ナナメ,2,4,2,1,3,3,3,2,2,2,2,4,2,3,4,2,2,3,3,2,2,3,3,1,4,2,1,3,3,2,2,3,4,2,3,4,2,2,3,3,3,3,3,3,4,3,3,3,3,2,1,3,3,3,3,3,4
木内,-,-,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
校則,こうそく,コウソク,2,2,1,1,1,2,1,2,2,2,2,1,2,3,2,2,2,3,2,1,1,1,2,1,1,2,1,2,2,2,2,2,2,1,2,3,3,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,3,1,2,1
櫻井,-,-,2,1,2,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,4,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,3,2,2
素手,すで,スデ,2,2,1,2,2,2,2,2,3,3,3,2,3,3,3,3,3,3,2,3,3,1,4,1,2,2,1,1,2,2,1,1,2,2,2,2,3,1,2,1,2,2,2,2,2,2,2,2,3,3,4,2,2,3,2,2,2
迷い込む,まよいこむ,マヨイコム,2,3,1,1,2,2,2,2,2,2,2,2,3,3,1,3,3,3,2,1,1,1,3,1,2,3,3,2,3,2,2,2,3,3,3,3,3,1,2,1,2,2,2,1,2,2,2,2,3,2,4,2,1,3,2,1,2
野獣,やじゅう,ヤジュウ,2,2,2,3,2,2,2,2,3,3,3,3,2,1,3,2,2,1,2,3,3,1,3,1,3,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,3,2,1,2
雪男,ゆきおとこ,ユキオトコ,2,1,1,1,1,1,1,3,2,2,2,1,3,1,1,3,3,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
カクテル,カクテル,カクテル,2,2,2,1,2,2,3,3,3,3,1,2,1,1,3,1,1,2,2,3,3,2,3,3,2,1,1,2,2,2,2,2,2,3,2,1,2,3,3,2,3,3,3,2,3,3,3,3,2,3,1,2,3,2,3,2,2
カラクリ,カラクリ,カラクリ,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,1,1,2,2,2,1,2,2,2,3,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2
さぞかし,さぞかし,サゾカシ,2,2,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,1,2,2,4,3,3,2,3,2,3,3,3,2,2,4,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,3,1,1,1
はさ,はさ,ハサ,2,1,1,1,1,1,1,4,2,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1
ヒート,ヒート,ヒート,2,2,2,1,1,2,2,2,1,2,1,1,1,1,2,2,2,1,1,2,2,1,1,3,1,2,1,1,1,2,1,1,1,1,1,1,3,2,1,2,1,1,1,1,1,1,1,3,2,1,1,2,1,2,1,2,3
プル,プル,プル,2,1,3,1,1,2,1,2,1,3,1,1,1,1,2,3,3,2,1,2,2,1,1,1,3,3,1,2,2,4,2,3,2,3,3,1,2,3,2,2,2,2,2,2,2,2,2,3,2,1,1,2,1,2,1,1,2
三味線,しゃみせん,シャミセン,2,1,1,4,2,1,2,3,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,1,1,3,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2
並木,なみき,ナミキ,2,2,2,4,2,3,2,3,1,2,1,3,2,2,3,2,2,2,2,1,1,2,1,1,3,1,1,2,1,1,2,2,1,1,1,1,1,1,3,2,4,3,3,3,3,3,3,2,1,1,1,2,2,3,3,1,1
乙姫,おとひめ,オトヒメ,2,1,1,2,1,1,1,2,2,1,1,1,3,2,1,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1
口寄せ,くちよせ,クチヨセ,2,1,1,1,1,1,1,1,1,1,1,1,4,2,1,4,4,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
埋もれる,うもれる,ウモレル,2,2,1,1,3,2,2,2,2,2,2,3,3,2,3,3,3,2,3,1,1,1,4,1,3,2,1,3,3,2,2,3,3,3,3,4,2,2,2,3,2,2,2,2,2,2,2,2,3,2,4,3,1,3,2,3,2
妊婦,にんぷ,ニンプ,2,2,2,1,3,3,3,3,3,3,3,1,1,2,2,1,1,2,2,3,3,2,3,1,1,1,1,3,2,2,2,2,1,1,2,1,1,1,2,2,3,2,2,2,2,2,2,3,2,3,1,2,2,2,2,2,2
小説家,しょうせつか,ショウセツカ,2,1,1,4,3,1,2,3,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,3,2,4,3,2,2,3,4,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2
居所,いどころ,イドコロ,2,1,1,3,2,2,1,2,3,3,3,2,2,2,3,2,2,2,1,3,3,1,1,1,3,2,1,3,2,2,3,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,3,1,2,1,2,1,1,1
弘樹,-,-,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1
数日後,すうじつご,スウジツゴ,2,1,1,3,2,1,1,2,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,2,2,1,3,3,3,2,2,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1
木曜日,もくようび,モクヨウビ,2,1,1,2,1,1,3,3,2,1,1,2,1,1,1,1,1,1,1,1,1,3,1,4,2,1,1,3,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,3,1,3,3,4
汽笛,きてき,キテキ,2,1,1,3,1,1,1,2,3,2,2,2,1,3,2,1,1,3,1,2,2,1,3,1,2,2,1,2,1,1,3,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1
症,しょう,ショウ,2,4,4,3,4,5,4,3,3,4,4,3,3,4,4,3,3,4,2,4,4,4,2,4,3,2,3,2,2,3,2,2,1,2,2,2,3,4,4,4,4,4,4,4,4,4,4,5,3,3,4,4,4,4,4,3,3
空き地,あきち,アキチ,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,4,2,2,2,2,2,2,2,2,1,2,1,3,2,3,3,3,2,3,3,3,1,2,2,1,2,2,2,1,2,2
窮地,きゅうち,キュウチ,2,1,2,2,2,2,2,2,3,3,3,2,3,1,3,3,3,1,3,3,3,2,2,1,2,2,4,3,3,2,2,2,3,3,2,3,3,1,1,1,2,1,1,1,1,1,1,2,3,3,3,2,2,3,2,1,2
面す,-,-,2,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,2,1
アベル,アベル,アベル,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,3,3,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,1,1,1,1
かがむ,かがむ,カガム,2,1,1,1,2,2,1,1,3,2,2,3,2,1,2,2,2,2,2,1,1,1,3,1,2,1,3,1,2,1,1,1,2,1,2,2,3,3,2,1,2,2,2,1,2,2,4,1,3,3,1,2,1,3,2,2,1
キャット,キャット,キャット,2,2,2,1,2,2,3,2,3,3,1,1,1,1,2,2,2,2,1,3,3,1,1,3,2,2,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,3,2,3,1,2,1,2,1,1,1
サーキット,サーキット,サーキット,2,2,3,1,2,3,3,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,3,1,2,1,1,2,1,3,3,2
デタラメ,デタラメ,デタラメ,2,1,1,1,1,1,1,2,3,3,1,1,1,1,1,2,2,2,3,3,3,2,1,1,1,2,1,3,2,3,3,1,2,3,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,1,1,2,2
ラプラス,ラプラス,ラプラス,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1
代物,しろもの,シロモノ,2,1,1,3,3,1,2,2,2,3,3,3,3,3,4,3,3,3,3,3,2,2,2,1,3,3,1,2,3,3,3,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,4,2,1,3,2,3,1,1,2
侮る,あなどる,アナドル,2,2,1,1,2,2,2,2,2,2,2,2,3,2,2,3,3,2,3,1,1,1,2,1,2,3,3,3,3,3,2,3,3,3,3,3,2,3,2,1,2,2,2,2,2,2,2,2,3,2,1,2,1,3,1,1,1
変換,へんかん,ヘンカン,2,3,4,1,2,4,4,2,2,2,2,2,3,2,3,3,3,3,2,3,3,4,3,1,2,3,1,2,3,3,2,3,3,3,3,4,3,1,5,5,3,4,5,3,4,4,4,4,3,2,3,3,4,3,4,4,4
大ヒット,だいヒット,ダイヒット,2,1,1,1,2,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2
封,ふう,フウ,2,2,2,4,2,2,2,2,2,2,2,3,3,2,3,3,3,2,2,2,2,2,2,1,3,4,3,2,2,2,2,2,3,3,2,3,2,5,2,1,2,2,2,2,2,2,2,2,3,3,3,3,2,3,3,2,2
小次郎,こじろう,コジロウ,2,1,1,1,2,1,1,1,1,1,1,4,1,1,2,2,2,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1
悔やむ,くやむ,クヤム,2,1,1,1,2,2,3,3,2,3,3,2,2,2,2,2,2,2,3,1,1,1,2,1,2,2,4,3,3,2,3,2,3,3,3,4,2,2,2,1,2,2,2,2,2,2,2,2,3,2,1,3,1,3,1,2,2
探知,たんち,タンチ,2,2,3,2,1,2,1,2,3,3,3,3,3,2,3,3,3,2,2,3,3,2,1,1,2,2,1,2,2,2,2,1,2,3,2,2,3,1,3,2,3,3,3,2,4,3,5,2,4,3,4,2,2,2,2,2,2
沸く,わく,ワク,2,4,1,1,4,4,4,3,2,2,3,2,4,3,4,2,2,3,3,2,2,2,3,1,3,3,1,3,3,3,3,2,3,3,3,3,3,4,4,3,4,4,3,3,3,4,3,4,4,2,3,2,2,4,3,2,3
治安,ちあん,チアン,2,3,3,2,3,3,3,2,3,3,3,3,2,1,3,2,2,1,3,3,3,3,2,3,3,2,4,2,3,2,2,2,3,3,2,2,3,1,3,2,3,3,3,2,3,3,4,2,4,3,1,3,3,3,3,2,3
真広,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
織江,-,-,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
花火大会,はなびたいかい,ハナビタイカイ,2,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,4,2,2,3,2,2,2,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
血液型,けつえきがた,ケツエキガタ,2,1,1,1,3,1,3,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,4,2,2,4,3,2,3,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2
見過ごす,みすごす,ミスゴス,2,2,1,1,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,1,1,1,2,1,2,3,1,3,3,3,3,2,3,3,3,3,3,1,2,2,3,2,2,2,2,2,2,2,3,2,3,2,1,3,1,2,2
言い分,いいぶん,イイブン,2,2,1,1,3,3,2,3,3,3,3,3,2,2,3,2,2,2,3,3,3,3,2,1,3,2,3,3,3,3,3,2,3,3,3,4,3,1,2,1,2,2,2,2,2,2,2,2,3,3,1,3,2,3,1,2,2
車内,しゃない,シャナイ,2,2,3,3,3,3,3,2,3,3,3,3,2,2,3,2,2,2,2,2,2,3,3,2,3,2,1,3,3,2,3,2,3,2,2,3,2,2,4,4,3,3,3,3,3,3,3,3,2,3,1,3,3,3,3,3,4
魅,-,-,2,1,1,4,1,1,1,2,3,1,1,3,1,1,2,1,1,1,1,2,2,2,2,1,2,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1
アルバム,アルバム,アルバム,2,4,5,1,4,4,4,2,4,4,1,3,1,1,3,2,2,3,2,3,3,4,2,5,2,2,3,3,3,3,3,2,2,2,2,2,3,4,4,2,4,4,3,3,4,4,3,4,1,4,1,3,4,3,5,3,3
こわす,こわす,コワス,2,4,1,1,4,3,4,4,2,2,4,3,5,4,3,5,2,2,2,1,1,2,5,1,3,2,4,2,2,3,4,2,4,3,4,4,2,3,4,3,4,4,4,4,4,4,4,3,4,2,4,2,3,4,3,4,4
ぞい,ぞい,ゾイ,2,3,4,1,1,3,3,2,3,2,2,2,2,2,4,2,2,2,2,2,3,3,2,1,2,2,3,3,2,2,2,3,3,3,2,2,1,3,4,2,4,3,3,4,3,3,3,3,3,3,3,3,2,3,4,3,3
ちゃんこ,ちゃんこ,チャンコ,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,2
ゆうこ,ゆうこ,ユウコ,2,1,2,1,2,1,1,2,2,1,1,2,1,1,2,1,1,3,2,1,1,2,1,3,2,1,1,2,1,2,2,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2,2
全速,ぜんそく,ゼンソク,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1
兼ねる,かねる,カネル,2,3,2,1,3,4,4,1,2,2,4,3,4,4,3,3,3,3,3,1,1,2,4,1,3,3,4,3,3,3,3,3,3,3,3,3,3,5,3,3,4,3,3,4,4,3,3,3,4,2,4,3,1,4,3,2,3
冬葉,-,-,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
副作用,ふくさよう,フクサヨウ,2,1,1,1,3,1,4,3,3,1,1,2,1,1,1,1,1,1,2,1,1,3,3,4,1,2,1,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,3,1,2,2,3
占い師,うらないし,ウラナイシ,2,1,1,1,2,2,3,3,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,3,2,1,3,1,1,1,1,1,1,1,1,1,1,3,2,2,3,2,2,2,2,2,3
吐き出す,はきだす,ハキダス,2,2,1,1,3,3,3,2,3,3,3,4,3,2,4,3,3,2,4,1,1,1,5,1,3,3,3,3,4,3,3,3,4,3,4,4,3,2,2,2,2,2,2,3,2,2,2,2,4,3,1,4,2,4,2,2,3
大暴れ,おおあばれ,オオアバレ,2,1,1,1,1,1,1,1,2,2,2,1,3,2,1,3,3,2,2,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,2,1
実体,じったい,ジッタイ,2,1,3,3,3,3,2,2,2,2,2,3,3,2,3,3,3,2,3,2,2,3,2,1,3,2,3,2,3,3,2,3,3,3,2,2,2,1,3,4,2,3,3,4,4,3,3,2,3,2,1,3,2,3,3,2,3
届,とどけ,トドケ,2,1,3,5,1,1,2,3,3,3,1,2,1,1,3,2,2,3,2,4,4,2,3,1,2,3,1,3,2,3,3,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,3,1,2,4,1,2,1,2
松風,まつかぜ,マツカゼ,2,1,1,3,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
流行る,はやる,ハヤル,2,4,1,1,3,3,3,4,2,2,3,3,3,4,3,2,2,2,3,1,1,1,3,1,4,4,1,3,3,3,3,3,3,3,3,2,2,4,4,3,4,4,4,4,4,4,4,4,3,2,3,3,2,4,2,4,4
演説,えんぜつ,エンゼツ,2,2,3,4,3,3,3,2,3,3,3,3,2,3,3,2,2,3,3,3,3,3,2,1,3,2,1,2,2,2,3,3,3,3,2,3,3,1,2,2,3,2,2,2,2,2,2,3,3,3,1,3,3,3,3,3,3
