word,hiragana,katakana,YOUTUBE_FREQ_V3_rank,CEJC_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JPDB,KOKUGOJITEN,MONODICTS,NAROU,NETFLIX,NIER,NOVELS,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ
はなす,はなす,ハナス,2,5,3,3,1,5,5,5,2,2,5,5,3,5,5,5,3,3,2,2,1,1,5,1,5,2,4,4,2,5,2,3,3,5,4,5
ベルリン,ベルリン,ベルリン,2,2,4,1,2,2,3,1,3,1,1,1,3,1,1,2,1,1,2,2,4,4,1,4,3,1,3,3,3,1,3,1,2,1,4,1
絡み合う,からみあう,カラミアウ,2,1,1,2,1,2,2,1,2,2,4,2,2,3,2,2,3,3,2,3,1,1,3,1,2,2,2,1,1,2,2,1,2,3,1,2
例え話,たとえばなし,タトエバナシ,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1
ヤる,ヤる,ヤル,2,1,1,1,1,1,1,2,1,4,1,1,1,1,1,1,2,2,3,1,2,1,1,1,1,2,4,1,1,1,1,1,2,1,1,1
シドニー,シドニー,シドニー,2,3,3,1,1,2,2,1,3,1,1,1,1,1,1,2,1,1,2,1,3,3,1,4,1,1,2,1,1,1,3,1,1,1,3,2
持たす,もたす,モタス,2,3,1,2,1,1,2,1,1,2,4,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,2,2,1,2
快楽,かいらく,カイラク,2,1,2,2,3,2,2,2,2,2,1,2,3,2,2,3,2,2,2,4,3,3,5,2,3,2,1,2,2,2,2,3,4,4,2,2
生み出せる,-,-,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
欠かす,かかす,カカス,2,2,1,2,1,3,4,1,2,2,4,3,2,2,2,3,2,2,2,2,1,1,3,1,1,2,3,1,1,3,2,3,2,3,2,2
極み,きわみ,キワミ,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,1,2,2,2,1,1,3,2,3,2,3,1,2
グレープフルーツ,グレープフルーツ,グレープフルーツ,2,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1
あざとい,あざとい,アザトイ,2,2,1,1,1,1,1,1,1,1,3,1,1,2,2,1,2,2,2,1,1,1,3,1,1,1,3,1,1,2,1,1,1,2,1,1
記憶力,きおくりょく,キオクリョク,2,1,1,2,2,1,3,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,1,1,1,1,2,1,1,1,1,2
ニャン,ニャン,ニャン,2,1,1,1,1,1,1,1,1,2,1,1,1,2,3,1,2,2,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1
語尾,ごび,ゴビ,2,2,2,2,3,1,1,1,1,2,1,2,2,2,2,3,2,2,2,3,1,1,3,1,2,2,1,3,3,3,1,3,2,3,3,2
定か,さだか,サダカ,2,2,3,2,1,2,3,2,1,2,4,2,2,2,1,3,2,2,1,3,2,2,1,1,3,2,2,1,1,3,1,1,2,3,2,1
効能,こうのう,コウノウ,2,2,2,1,3,2,3,1,1,2,1,2,2,1,2,2,1,2,2,2,1,1,3,4,1,2,1,2,2,2,1,4,2,2,2,1
いとう,いとう,イトウ,2,1,2,2,2,1,2,2,3,2,3,2,2,2,2,3,2,2,2,2,1,1,2,4,2,2,3,4,4,3,3,3,2,3,3,2
疑心,ぎしん,ギシン,2,1,1,1,2,1,2,1,1,2,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1
ウェット,ウェット,ウェット,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1
左目,ひだりめ,ヒダリメ,2,1,1,2,1,1,2,2,2,2,1,2,2,3,2,2,3,3,2,1,2,1,2,1,2,2,1,1,1,2,2,3,2,2,2,2
気質,きしつ,キシツ,2,3,2,1,4,2,2,2,2,2,1,2,3,1,2,3,1,1,2,2,2,2,3,1,3,1,1,4,4,3,2,1,2,3,2,2
お嬢,おじょう,オジョウ,2,1,1,3,1,1,2,3,3,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,2,2,2,1,1,1,3,3,1,1,1,1
熱帯,ねったい,ネッタイ,2,2,4,1,3,2,2,1,2,3,1,3,2,1,1,3,1,2,1,2,2,2,1,2,2,1,1,4,4,2,2,1,2,2,3,2
アラジン,アラジン,アラジン,2,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3
意味深,いみしん,イミシン,2,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1
真似る,まねる,マネル,2,2,1,2,1,2,2,4,2,2,4,2,2,2,1,2,2,2,1,3,1,1,2,1,4,2,3,3,3,3,2,3,2,3,2,3
チュー,チュー,チュー,2,1,2,4,1,1,1,3,3,3,1,1,1,1,1,1,3,3,3,3,2,3,1,2,2,3,1,1,1,1,3,1,2,1,2,2
モノクロ,モノクロ,モノクロ,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,2,2,3
落語,らくご,ラクゴ,2,3,4,2,3,2,3,2,2,3,1,3,3,1,2,2,1,1,2,1,1,1,2,3,3,1,1,3,4,1,2,1,2,2,4,3
配偶者,はいぐうしゃ,ハイグウシャ,2,1,1,1,2,3,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,2,1,1,1,1,2
恵比寿,えびす,エビス,2,1,2,1,1,1,2,2,1,1,1,1,1,1,1,2,3,3,2,1,1,1,1,2,2,1,2,3,3,1,1,1,1,1,2,2
おむつ,おむつ,オムツ,2,1,1,2,1,1,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1
リコール,リコール,リコール,2,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,3
即時,そくじ,ソクジ,2,1,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,2,1
往々,おうおう,オウオウ,2,2,1,3,1,2,2,1,2,2,3,2,2,2,2,2,2,3,2,2,1,1,3,1,1,3,4,1,1,2,2,1,2,2,1,2
植木,うえき,ウエキ,2,3,2,2,3,2,2,2,2,2,1,2,2,2,3,3,2,2,3,1,2,2,1,1,2,1,1,2,2,2,2,1,2,2,2,1
ダイビング,ダイビング,ダイビング,2,2,2,1,1,2,3,1,2,2,1,1,1,1,1,2,1,1,3,1,3,2,1,2,1,1,2,1,2,2,2,1,1,2,2,2
浦添,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
すかっ,すかっ,スカッ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
鍵盤,けんばん,ケンバン,2,2,2,1,2,1,2,1,1,1,1,1,2,1,2,2,1,1,2,2,1,1,2,1,2,1,1,2,2,1,1,1,2,2,2,2
荷台,にだい,ニダイ,2,1,2,2,1,1,2,2,2,3,1,2,2,2,2,3,2,2,2,2,2,2,1,1,2,2,1,1,1,3,2,1,3,2,2,1
司会者,しかいしゃ,シカイシャ,2,1,1,3,2,1,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,1,3,1,1,1,1,2
寒,さむ,サム,2,3,2,2,5,3,2,1,2,2,3,2,2,2,3,1,2,2,3,3,4,4,2,3,1,3,4,4,4,2,2,1,2,2,2,2
巨,-,-,2,1,2,1,3,1,1,2,1,1,1,1,1,2,2,3,2,2,2,1,4,4,3,1,3,2,1,1,1,3,1,1,2,2,1,1
ナンボ,ナンボ,ナンボ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ほほほ,ほほほ,ホホホ,2,3,1,1,1,1,1,1,1,2,1,2,1,3,2,1,2,2,2,1,1,1,1,1,1,3,4,1,1,1,1,1,1,1,1,1
スピードアップ,スピードアップ,スピードアップ,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,3,1,1,1,3,1,1,1,1,1,1,2,1,1
返納,へんのう,ヘンノウ,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
大損,おおぞん,オオゾン,2,1,1,2,2,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1
置き去り,おきざり,オキザリ,2,2,2,2,1,2,2,3,3,3,1,3,2,3,2,3,3,3,2,3,4,4,2,1,2,3,2,1,1,3,3,1,3,3,1,2
途絶える,とだえる,トダエル,2,2,1,2,1,2,2,2,2,3,4,3,2,3,2,3,3,3,2,3,1,1,3,1,3,3,2,2,2,3,2,4,3,3,2,2
刻み,きざみ,キザミ,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,1,2,1,1,1,1,2,2,2,1,1,1,2,1,1
出だし,でだし,デダシ,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,2,1,1,1,1,2
多面的,ためんてき,タメンテキ,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
独裁者,どくさいしゃ,ドクサイシャ,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2
特大,とくだい,トクダイ,2,2,1,2,1,1,2,1,2,2,1,2,2,3,2,2,3,3,2,2,2,2,3,1,1,2,1,1,1,3,2,1,2,2,2,1
菜食,さいしょく,サイショク,2,2,1,1,1,1,2,1,2,2,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
カップ麺,カップめん,カップメン,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,2
轢く,ひく,ヒク,2,1,1,4,1,1,3,3,4,4,3,1,2,1,2,1,4,4,4,2,1,1,2,1,4,3,4,5,5,1,4,1,2,3,3,2
ドイツ語,ドイツご,ドイツゴ,2,1,1,1,1,2,3,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,5,2,1,1,2,3,1,2,1,1,1,1,2
狂言,きょうげん,キョウゲン,2,2,2,2,3,2,2,2,1,1,1,1,2,1,1,3,1,1,1,2,2,2,1,2,2,1,1,5,5,1,1,1,2,2,2,1
処女,しょじょ,ショジョ,2,1,3,2,4,2,2,3,3,3,1,3,3,2,3,4,2,2,3,4,3,3,5,1,3,2,1,3,3,2,3,1,4,4,3,1
蝋,ろう,ロウ,2,2,2,4,3,2,2,1,4,2,1,3,3,2,2,3,2,2,4,3,3,3,2,1,2,4,1,4,3,3,4,1,2,2,2,3
満腹,まんぷく,マンプク,2,2,1,2,2,1,3,1,2,2,1,2,2,4,2,2,2,2,2,2,2,2,3,1,2,2,2,1,2,3,2,1,2,3,1,2
食べ応え,たべごたえ,タベゴタエ,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1
福山,-,-,2,1,3,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,2,1,1,1,2,1,4,3
吉野家,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
奇襲,きしゅう,キシュウ,2,1,3,3,2,1,1,2,3,3,1,3,2,3,2,3,3,3,2,3,3,3,2,1,2,3,1,1,1,4,3,3,3,3,2,1
ピッピ,ピッピ,ピッピ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
ゴーヤ,ゴーヤ,ゴーヤ,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,3,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1
発芽,はつが,ハツガ,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,1
ソニック,ソニック,ソニック,2,1,2,2,1,1,2,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,4,1,1,2,1,1,2,2,1,1,1,3,2
廃,-,-,2,1,3,2,1,1,2,1,2,2,4,2,3,2,2,3,2,2,2,3,2,1,2,1,1,1,1,3,3,2,2,5,2,3,4,2
ボウリング場,ボウリングじょう,ボウリングジョウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
ロース,ロース,ロース,2,2,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1
てめぇ,てめぇ,テメェ,2,1,1,4,1,1,1,1,1,2,1,1,1,1,1,1,4,4,3,4,2,3,1,1,1,3,1,1,1,1,1,1,2,1,1,1
ヤラセ,ヤラセ,ヤラセ,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
シュリンプ,シュリンプ,シュリンプ,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
初期化,しょきか,ショキカ,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,3
櫛,くし,クシ,2,2,2,3,4,2,2,3,2,2,1,3,3,2,4,4,2,2,4,2,1,1,2,1,3,2,3,4,4,3,2,1,2,3,2,2
ファクター,ファクター,ファクター,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,2,2
とぅー,とぅー,トゥー,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
雨水,あまみず,アマミズ,2,1,2,1,2,2,2,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,1,2,1,1
もも肉,ももにく,モモニク,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
パトロール,パトロール,パトロール,2,2,2,3,1,2,2,2,3,3,1,1,3,1,1,3,3,3,2,2,3,3,2,2,2,2,3,1,1,2,3,1,2,2,2,2
板チョコ,いたチョコ,イタチョコ,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2
原告,げんこく,ゲンコク,2,1,2,2,1,2,3,2,2,3,1,3,1,1,1,2,1,1,1,1,3,2,1,2,1,1,1,2,2,1,2,1,1,1,2,2
ルイヴィトン,ルイヴィトン,ルイヴィトン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
コッテリ,コッテリ,コッテリ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1
ぴったし,ぴったし,ピッタシ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2
著名,ちょめい,チョメイ,2,2,4,1,3,2,3,1,2,2,4,2,2,1,1,2,1,1,1,1,2,2,1,1,2,1,1,3,3,2,2,1,2,2,4,2
ボアズ,ボアズ,ボアズ,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
張り上げる,はりあげる,ハリアゲル,2,2,1,1,1,2,1,1,1,1,4,1,2,1,1,3,1,1,1,3,1,1,2,1,2,1,2,1,1,3,1,1,3,3,1,3
さや,さや,サヤ,2,2,2,2,4,2,1,3,2,2,3,2,2,3,5,3,3,3,1,4,2,2,2,2,3,2,3,3,3,4,2,1,3,3,2,1
オートミール,オートミール,オートミール,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1
反抗期,はんこうき,ハンコウキ,2,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,2,1,1,1,1,2,1,1,1,1,1
後続,こうぞく,コウゾク,2,1,3,2,2,1,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,1,1,1,2,2,1,2,2,3,2,1,2,2,2,2
ツェルニー,ツェルニー,ツェルニー,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
樹形,じゅけい,ジュケイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
まゆり,まゆり,マユリ,2,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
カジカ,カジカ,カジカ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1
カヤ,カヤ,カヤ,2,2,1,2,1,1,1,1,2,2,1,1,1,2,1,1,2,2,3,1,2,2,1,1,1,1,2,3,1,1,2,1,2,1,2,3
瑠,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
押さえ方,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
シシノビ,ししのび,シシノビ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
義興,-,-,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
実体験,じったいけん,ジッタイケン,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2
押しつぶす,おしつぶす,オシツブス,2,1,1,2,1,1,1,1,2,2,1,1,2,1,1,3,2,2,1,3,1,1,4,1,2,2,2,2,2,1,2,3,2,1,1,2
ラスボス,ラスボス,ラスボス,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,4,1,1,3,1,1,1,2,1,2
夕暮れ,ゆうぐれ,ユウグレ,2,2,1,2,1,2,2,2,2,2,1,2,3,2,2,3,2,2,2,3,2,2,3,1,3,2,1,2,2,3,2,1,3,3,2,1
真冬,まふゆ,マフユ,2,2,1,2,2,1,2,2,2,2,1,2,2,2,5,3,2,2,5,2,1,1,2,1,2,2,1,1,1,2,2,1,2,2,1,2
無邪気,むじゃき,ムジャキ,2,1,1,2,4,2,2,2,2,2,1,2,3,2,2,4,2,3,2,3,2,2,3,1,3,2,1,1,2,3,2,1,3,4,2,2
単色,たんしょく,タンショク,2,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
カラメル,カラメル,カラメル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1
失速,しっそく,シッソク,2,1,2,1,1,1,2,1,1,2,1,2,1,1,2,1,1,1,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2
何月,なんがつ,ナンガツ,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
シャイ,シャイ,シャイ,2,2,2,2,1,1,2,2,2,3,3,1,1,1,1,2,2,2,3,2,3,2,1,1,1,3,3,1,1,2,2,3,2,2,2,1
白色,しろいろ,シロイロ,2,1,3,2,3,2,2,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,2,2,2,1,1,5,5,3,2,1,2,2,3,2
投げ出す,なげだす,ナゲダス,2,2,1,3,1,2,2,3,3,3,4,3,3,3,2,4,3,3,2,3,1,1,3,1,3,3,1,2,2,3,2,2,3,3,1,2
余白,よはく,ヨハク,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1
七夕,たなばた,タナバタ,2,2,2,2,2,1,3,2,1,2,1,1,1,1,3,2,1,1,3,2,1,1,1,1,1,2,1,2,2,1,1,1,2,2,2,2
ベイビー,ベイビー,ベイビー,2,1,2,3,1,1,1,2,4,4,1,1,1,1,1,1,3,3,2,1,4,4,1,4,1,2,3,1,1,1,4,1,1,1,1,2
ブルブル,ブルブル,ブルブル,2,1,1,2,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,4,1,1,2,1,1,1,1,2,3,2,1,1,1
なだらか,なだらか,ナダラカ,2,2,1,1,1,1,1,1,1,1,4,1,2,1,1,3,1,1,1,2,1,1,2,1,1,1,4,2,2,2,1,1,2,2,1,2
学期,がっき,ガッキ,2,4,2,2,2,2,3,2,2,3,3,3,3,3,4,3,3,3,4,3,3,3,2,1,2,3,2,1,1,2,2,1,3,4,4,2
無限大,むげんだい,ムゲンダイ,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2
万引き,まんびき,マンビキ,2,1,1,3,1,1,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,1,1,2,3,2,2,2,3
増幅,ぞうふく,ゾウフク,2,1,2,3,1,2,2,1,2,2,1,2,2,3,2,2,3,3,2,3,2,2,3,1,2,3,1,2,2,3,2,1,2,3,2,2
手取り,てどり,テドリ,2,2,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,3,1,1,1,1,1,1,2,1,1,1,2,1,1
集合体,しゅうごうたい,シュウゴウタイ,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,2,2,1,2,1,1,1,1,2
張り切る,はりきる,ハリキル,2,2,1,4,1,2,2,3,3,3,4,3,2,3,4,3,3,3,4,3,1,1,3,1,2,4,3,1,1,3,3,1,2,4,1,2
回想,かいそう,カイソウ,2,1,3,4,3,2,2,4,2,2,1,2,3,2,2,3,2,2,3,3,1,1,3,1,3,2,1,2,2,2,2,1,2,2,3,2
カマ,カマ,カマ,2,1,1,2,1,1,1,1,3,3,1,1,2,1,1,1,2,2,2,3,2,2,1,1,1,1,1,3,1,1,3,1,2,1,2,1
スベる,すべる,スベル,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
合える,-,-,2,1,1,3,1,1,1,1,3,2,1,1,2,1,1,1,2,3,2,3,1,1,3,1,1,2,1,1,1,1,3,1,1,1,1,2
腕立て,うでだて,ウデダテ,2,2,1,1,1,1,2,1,2,2,1,2,1,2,3,1,2,2,3,1,2,2,1,1,1,1,1,1,1,2,2,1,1,2,1,1
加害者,かがいしゃ,カガイシャ,2,1,1,2,2,2,3,3,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,2
近しい,ちかしい,チカシイ,2,2,1,1,1,1,2,1,1,2,3,2,1,2,3,2,2,2,3,2,1,1,2,1,1,2,1,1,1,3,1,1,2,3,1,2
紙袋,かみぶくろ,カミブクロ,2,2,1,2,2,2,2,2,2,2,1,2,3,1,2,3,1,1,2,3,2,2,3,1,3,1,1,1,1,2,2,1,3,3,1,1
クリティカル,クリティカル,クリティカル,2,1,2,3,1,1,2,1,1,1,3,1,1,1,1,1,2,2,2,1,1,1,2,1,1,1,3,1,1,2,1,4,1,2,1,1
クッ,くっ,クッ,2,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,5,5,4,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1
所有権,しょゆうけん,ショユウケン,2,1,1,2,2,2,3,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,3,3,1,2,4,1,1,1,2
死亡率,しぼうりつ,シボウリツ,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1
漢方,かんぽう,カンポウ,2,2,2,1,1,2,3,1,1,2,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,3,4,1,1,1,2,1,2,1
キッカケ,キッカケ,キッカケ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
暗鬼,-,-,2,1,1,1,1,1,2,1,1,2,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1
心拍数,しんぱくすう,シンパクスウ,2,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,2,1,1,1,1,2,3,1,1,1,2
物語る,ものがたる,モノガタル,2,2,1,1,1,3,2,2,2,2,4,2,3,2,1,3,2,2,1,3,1,1,2,1,3,2,1,2,2,3,2,1,3,3,2,2
一列,いちれつ,イチレツ,2,1,1,1,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
エチケット,エチケット,エチケット,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2
コオロギ,コオロギ,コオロギ,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,2,1,1,1,1,2
なにしろ,なにしろ,ナニシロ,2,3,1,2,1,3,2,3,3,3,5,3,4,3,3,4,2,2,2,3,2,2,2,1,4,2,4,1,1,4,3,1,4,4,1,1
