word,hiragana,katakana,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ_LUW,BCCWJ_SUW,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JITEN_AUDIO,JITEN_DRAMA,JITEN_GLOBAL,JITEN_MANGA,JITEN_MOVIE,JITEN_NON_FICTION,JITEN_NOVEL,JITEN_VIDEO_GAME,JITEN_VISUAL_NOVEL,JITEN_WEB_NOVEL,JLAB,JPDB,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,NAROU,NETFLIX,NIER,NOVELS,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3,RSPEER
書写,しょしゃ,ショシャ,3,3,3,4,4,4,4,4,3,2,3,3,3,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,4,2,3,3,3,3,3,3,1,1,1,1,1,1,2,1,1,1
書体,しょたい,ショタイ,3,2,4,4,4,4,4,4,3,2,3,4,3,3,2,1,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,3,3,2,3,3,3,2,1,1,1,1,1,2,1,1,2
暑中,しょちゅう,ショチュウ,3,1,3,4,4,4,4,4,4,2,3,3,3,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
初っ端,しょっぱな,ショッパナ,3,3,3,3,4,4,4,4,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3,1,1,2,1,1,3,1,1,1,3,2,1,1,1,2,1,2,2,1
初任,しょにん,ショニン,3,3,3,3,4,4,4,4,3,3,3,3,3,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2
所要,しょよう,ショヨウ,3,3,3,4,4,4,4,4,4,2,3,3,3,2,3,1,1,3,3,3,1,1,2,2,2,1,1,2,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,4,2,3,3,3,3,3,3,3,2,1,1,1,1,3,1,3,2
シリアス,シリアス,シリアス,3,3,3,4,4,4,4,4,2,4,3,3,2,3,2,2,1,1,2,2,1,1,2,1,1,1,1,2,3,3,3,3,1,1,2,2,1,1,2,1,1,2,2,1,1,2,1,2,2,2,4,2,2,2,2,4,2,2,2,2,3,3,1,1,2,3,2,2,2,2
白バイ,しろバイ,シロバイ,3,3,3,3,4,4,4,4,2,2,4,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
深,ふけ,フケ,3,3,3,3,5,4,4,4,3,2,4,3,3,3,4,1,5,1,3,2,1,1,4,4,2,2,4,3,2,3,4,1,5,5,4,2,1,1,3,1,2,2,3,2,2,1,2,2,1,1,1,1,1,1,1,1,4,1,1,1,2,4,1,1,4,4,2,1,3,4
疹,しん,シン,3,2,4,3,4,4,4,4,3,3,3,3,2,3,4,5,1,1,2,2,1,5,4,5,4,4,2,5,2,2,3,4,3,3,3,1,4,1,1,1,3,1,1,3,1,2,3,3,2,4,1,2,1,2,2,2,2,2,2,2,2,4,5,1,2,2,4,4,3,4
寝室,しんしつ,シンシツ,3,3,3,3,4,4,4,4,3,2,4,3,2,3,2,3,4,4,4,3,3,4,4,4,4,2,3,4,2,2,3,3,4,4,3,4,1,4,2,3,3,3,3,3,3,4,3,3,3,3,1,2,2,3,2,2,2,2,2,2,3,4,4,1,4,3,2,3,3,3
新書,しんしょ,シンショ,3,3,3,4,4,4,4,4,2,3,3,4,3,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,2,3,3,2,2,2,2,2,2,3,1,1,1,2,1,4,3,2,3
浸水,しんすい,シンスイ,3,2,4,3,4,4,4,4,2,4,3,3,3,2,3,1,1,1,3,2,1,2,2,2,1,1,2,2,1,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,2,2,3,2,2,2,2,2,2,2,2,2,1,1,1,2,2,3,2
神道,しんとう,シントウ,3,3,3,3,4,4,4,4,2,4,3,3,2,3,3,1,3,3,3,3,1,2,2,1,2,1,1,2,1,1,1,1,2,1,3,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,3,3,3,3,3,4,3,3,3,1,1,2,1,3,2,3,3,2,3
シンバル,シンバル,シンバル,3,3,3,3,4,4,5,4,2,2,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,1,1
心拍,しんぱく,シンパク,3,3,3,3,4,4,4,4,2,2,4,3,2,3,1,2,1,1,2,2,3,3,3,3,1,2,2,1,2,3,2,1,3,3,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,3,4,2,3,3,3,3,3,3,2,2,3,1,2,3,1,2,1,2
シンマツ,しんまつ,シンマツ,3,3,3,3,4,4,4,4,4,2,3,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ＣＩ,しーあい,シーアイ,3,1,3,4,4,4,4,4,2,2,3,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
ジェントルマン,ジェントルマン,ジェントルマン,3,3,3,3,4,4,4,4,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
ＪＫ,ジェイケイ,ジェイケイ,3,3,3,3,4,4,4,4,3,3,3,3,3,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ＪＴ,じぇーてぃー,ジェーティー,3,3,3,3,4,4,4,4,3,3,3,3,3,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
直箸,じかばし,ジカバシ,3,3,3,3,4,4,4,4,3,2,4,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
自虐,じぎゃく,ジギャク,3,3,3,3,4,4,4,4,4,2,3,3,3,3,1,1,1,1,2,1,1,1,2,2,2,1,2,2,1,1,2,2,1,1,2,3,1,1,1,1,1,2,1,1,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,3,1,1,1,2
時差,じさ,ジサ,3,3,3,3,4,4,4,5,3,2,3,3,3,2,2,1,1,2,2,3,1,2,2,2,2,2,2,2,2,2,2,1,3,2,3,2,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,3,2,3,3,3,2,3,3,3,2,2,2,1,1,2,3,2,3,2
自社,じしゃ,ジシャ,3,3,3,3,4,4,4,4,3,3,3,3,3,2,4,1,1,3,4,4,2,1,2,2,2,1,1,2,1,1,1,1,2,2,4,1,1,1,1,1,2,1,2,1,3,1,1,1,1,1,1,2,2,3,2,2,2,2,2,2,4,1,1,1,2,1,4,3,3,3
自習,じしゅう,ジシュウ,3,3,3,4,4,4,4,4,3,2,3,3,3,3,1,2,1,1,1,2,2,2,2,2,1,2,3,2,2,2,3,2,1,2,2,3,1,1,2,3,2,2,2,2,1,2,1,2,1,3,1,3,2,3,3,3,4,3,3,3,2,2,2,1,2,3,1,1,1,1
自炊,じすい,ジスイ,3,3,3,3,4,4,4,4,3,3,3,3,2,3,1,1,3,1,2,2,1,1,1,1,1,2,2,1,2,2,2,2,1,1,2,2,1,1,1,3,2,2,2,2,1,2,1,2,1,2,1,3,2,3,3,2,2,3,2,5,2,2,1,1,1,3,1,1,2,2
字数,じすう,ジスウ,3,2,3,4,5,4,5,4,3,2,3,3,3,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
地蔵,じぞう,ジゾウ,3,2,3,4,4,4,5,4,3,2,3,3,3,2,3,2,3,1,3,3,3,2,2,2,3,3,3,3,3,3,3,1,1,1,3,2,1,2,2,1,2,1,2,2,1,1,1,1,1,2,1,2,2,2,2,2,4,2,2,2,3,1,1,1,3,2,3,3,3,2
実写,じっしゃ,ジッシャ,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,1,2,1,2,3,1,1,1,1,1,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,3,4,1,3,3,3,3,3,3,3,1,1,1,1,1,3,4,3,3
実踏,じっとう,ジットウ,3,1,3,4,4,4,4,4,4,2,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
実技,じつぎ,ジツギ,3,3,3,3,4,4,4,4,3,2,3,3,3,3,2,2,1,2,2,3,1,2,2,2,1,3,1,1,3,3,1,2,1,1,2,3,1,1,2,1,1,2,2,1,1,2,2,2,1,3,1,2,1,3,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2
実用,じつよう,ジツヨウ,3,3,3,3,4,4,4,4,2,4,3,3,2,3,4,1,3,2,4,3,1,2,3,3,3,2,2,3,2,2,2,2,2,2,4,2,1,2,1,3,1,1,2,1,3,2,2,1,2,1,1,4,4,4,4,4,4,5,4,4,4,3,2,1,3,3,4,3,2,4
地頭鶏,じとっこ,ジトッコ,3,3,3,3,4,4,4,4,2,4,3,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
自費,じひ,ジヒ,3,3,3,3,4,4,4,4,3,3,3,3,3,3,2,1,1,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,2
邪道,じゃどう,ジャドウ,3,2,4,3,4,4,4,4,4,2,3,3,3,2,1,2,2,1,1,1,2,2,2,2,1,3,2,1,3,3,2,2,1,1,1,3,1,2,2,1,1,2,2,2,2,2,1,2,2,2,4,1,2,2,1,1,1,1,1,1,2,2,1,1,1,3,1,2,2,1
邪念,じゃねん,ジャネン,3,3,3,3,4,4,4,4,4,2,3,3,2,3,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,1,1,1,3,1,1,1,1,1,2,1,1,1,1,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1
ジャン,ジャン,ジャン,3,3,3,4,4,4,4,4,2,3,3,3,3,2,4,5,1,2,3,2,1,5,2,1,4,1,1,3,4,4,3,3,3,4,3,1,5,1,3,1,3,3,4,3,3,2,3,1,1,1,1,1,1,2,1,1,3,1,1,1,3,1,5,5,3,1,4,3,3,4
熟語,じゅくご,ジュクゴ,3,2,3,4,4,4,4,4,2,2,3,4,3,2,1,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,3,2,2,2,3,2,2,2,2,1,1,1,1,2,2,2,3,2
受領,じゅりょう,ジュリョウ,3,1,4,3,4,4,4,4,2,2,3,4,3,2,3,1,2,1,3,3,1,1,2,2,2,1,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,4,1,1,2,2,1,2
純,じゅん,ジュン,3,3,3,3,4,4,4,4,2,2,3,4,3,3,4,4,4,1,3,3,4,4,2,2,3,2,4,3,2,2,4,2,2,2,3,4,3,3,2,3,3,2,3,3,3,2,2,2,2,4,3,2,2,3,2,2,2,2,2,2,3,2,4,1,4,2,5,3,3,4
ジュンク,じゅんく,ジュンク,3,3,3,3,4,4,4,4,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ジョウガサキ,じょうがさき,ジョウガサキ,3,3,3,3,4,4,4,4,4,2,3,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
上皇,じょうこう,ジョウコウ,3,2,4,3,4,4,4,4,3,2,3,3,3,3,3,3,2,1,2,2,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,4,2,1
城西,じょうさい,ジョウサイ,3,3,3,3,4,4,4,4,2,4,3,3,3,3,2,2,1,1,1,1,2,2,1,1,1,2,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1
情勢,じょうせい,ジョウセイ,3,1,3,4,4,4,4,4,2,3,3,4,3,3,3,2,3,3,4,3,1,2,2,2,3,2,1,4,2,2,1,2,2,2,4,1,1,3,2,1,2,2,2,3,3,2,3,2,2,2,1,3,3,3,3,3,3,3,3,3,3,3,2,1,3,2,3,3,4,3
醸成,じょうせい,ジョウセイ,3,1,3,4,4,4,4,4,2,2,3,4,3,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,3,1
常傭,じょうよう,ジョウヨウ,3,1,3,3,5,4,4,4,4,2,3,3,2,3,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1
ジョジョ,ジョジョ,ジョジョ,3,3,3,3,4,4,4,4,2,2,4,3,3,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,5,5,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,2,3
序盤,じょばん,ジョバン,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,2,1,2,2,3,1,2,2,2,1,2,2,1,2,2,2,2,1,1,2,3,1,1,2,1,2,2,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,3,3,2,1,2,2,3,3,3,3
ジョーカー,ジョーカー,ジョーカー,3,3,3,3,4,4,4,4,4,2,3,3,3,2,2,4,1,1,1,2,2,3,3,1,1,1,1,1,3,4,2,3,3,3,1,3,3,1,2,1,2,2,2,2,1,1,1,1,1,3,4,1,1,1,1,1,1,1,1,1,3,2,2,1,2,2,3,4,2,3
持論,じろん,ジロン,3,3,3,4,4,4,4,4,3,2,3,3,3,3,1,1,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,1,1,3,2,1,2,2,1,1,2,1,3,2,2,2,2,2,2,2,2,1,1,2,2,1,3,2,2
蕁麻,いらくさ,イラクサ,3,2,4,3,4,4,4,4,3,3,3,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
スイカ,スイカ,スイカ,3,3,3,3,4,4,4,4,3,3,3,3,2,3,2,3,1,1,1,3,1,3,3,1,1,1,1,1,3,3,4,2,2,2,2,1,2,1,3,1,3,2,3,3,1,2,2,2,2,4,4,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,2,3,4,3
水晶,すいしょう,スイショウ,3,3,3,3,4,5,4,4,2,2,3,3,2,3,2,3,3,2,3,2,2,3,3,3,3,4,1,3,4,4,1,3,2,2,2,3,1,3,3,1,1,2,2,1,2,3,3,2,3,4,1,3,2,3,2,2,2,2,2,2,3,4,3,3,3,3,3,3,2,2
炊飯,すいはん,スイハン,3,3,3,3,4,4,4,4,3,2,4,3,2,3,1,1,1,1,3,1,1,1,2,2,1,1,2,2,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,3,3,2,3,3,3,3,2,1,1,1,2,1,1,2,2
スイパラ,すいぱら,スイパラ,3,3,3,3,4,4,4,4,4,2,3,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
スウ,スウ,スウ,3,3,3,3,4,4,4,4,2,2,4,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
好き勝手,すきかって,スキカッテ,3,3,3,3,4,4,4,4,3,3,3,3,3,2,1,3,1,2,2,3,3,3,3,3,1,3,3,3,3,3,3,3,1,1,1,2,1,2,3,4,4,4,3,3,3,4,3,4,4,1,1,1,1,1,1,1,1,1,1,1,2,4,3,1,3,4,1,2,2,1
スギモト,すぎもと,スギモト,3,3,3,3,4,4,4,4,4,2,3,3,3,2,1,1,1,1,2,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
スクーリング,スクーリング,スクーリング,3,3,3,4,4,4,4,4,3,2,3,3,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,5,2,2,1,1,1,1,1,1,1,1,1,1
スケジューリング,スケジューリング,スケジューリング,3,1,4,4,4,4,4,4,3,2,3,3,2,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
すこ,すこ,スコ,3,3,3,3,4,4,4,4,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
凄味,すごみ,スゴミ,3,1,3,3,5,4,4,4,4,2,3,3,3,3,1,1,3,2,2,1,1,1,1,1,2,2,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1
薄,うす,ウス,3,3,3,3,4,4,4,4,4,2,3,3,2,3,2,3,5,2,2,2,1,2,2,2,4,2,2,4,2,2,2,3,4,4,3,3,1,1,2,1,1,1,3,1,2,2,3,1,2,2,3,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,3,3,2,3
スズムラ,すずむら,スズムラ,3,3,3,3,4,4,4,4,2,2,4,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
雀,すずめ,スズメ,3,3,3,3,4,4,4,5,3,3,3,3,3,2,2,3,4,3,3,2,2,3,2,2,3,2,3,3,2,3,2,4,2,2,2,2,1,3,1,1,1,1,2,2,2,2,1,1,1,2,2,3,3,3,3,5,3,3,3,3,3,2,3,1,3,2,3,1,1,2
すっすー,すっすー,スッスー,3,3,3,3,4,4,4,4,2,2,4,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
すったか,すったか,スッタカ,3,3,3,3,4,4,4,4,2,4,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ステー,ステー,ステー,3,3,3,3,4,4,4,4,3,2,3,3,2,3,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,2,4,3,3,4,3,3,3,3,3,1,1,1,2,1,2,1,1
ストイック,ストイック,ストイック,3,3,3,3,4,4,4,4,4,2,3,3,3,3,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,2,2,2,1,2,3,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,3,2,2
ストロベリー,ストロベリー,ストロベリー,3,3,3,3,4,4,4,4,3,4,3,3,2,3,1,1,1,1,2,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,1,2,2,1,1,4,1,1,1,1,1,1,1,2,1,2,3,1,1,2,1,1,1,1,1,1,2,2,1,1,1,2,2,2,3,2
スバル,すばる,スバル,3,1,3,4,4,4,5,4,2,2,3,3,3,3,2,3,1,1,1,2,1,3,3,1,3,2,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,1,3,2,2,3
スパルタ,スパルタ,スパルタ,3,3,3,3,4,4,4,4,3,4,3,3,3,2,3,2,1,1,1,1,1,3,1,1,1,1,1,2,2,2,3,2,3,3,1,2,2,1,2,1,1,2,2,1,2,2,2,2,2,1,4,2,2,3,2,2,2,2,2,2,1,1,3,1,2,1,3,2,1,2
スパロー,スパロー,スパロー,3,3,3,3,4,4,4,4,2,4,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
スピッツ,スピッツ,スピッツ,3,3,3,3,4,4,4,4,2,4,3,3,3,3,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1
滑り,すべり,スベリ,3,3,3,4,4,4,4,4,2,4,3,3,3,3,2,1,1,2,2,2,1,2,2,2,1,1,2,1,1,1,2,3,2,1,2,4,1,1,1,1,1,2,1,1,1,1,1,3,2,1,2,2,1,3,2,2,3,2,2,2,3,2,1,1,1,4,1,2,2,2
滑り止め,すべりどめ,スベリドメ,3,3,3,3,4,4,4,4,3,3,3,3,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1
スペシャリスト,スペシャリスト,スペシャリスト,3,3,3,3,4,4,4,4,3,2,3,3,2,3,2,2,1,1,2,3,2,1,2,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,2,1,2,1,2,1,1,1,2,1,1,2,3,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,3,2,2
スミダ,すみだ,スミダ,3,3,3,3,4,4,4,4,3,3,3,3,3,3,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,4,3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1
隅っこ,すみっこ,スミッコ,3,3,3,3,4,4,4,4,2,2,4,3,2,3,1,2,1,2,2,2,2,1,2,2,2,2,3,3,2,2,3,2,1,1,1,3,1,2,2,1,2,2,2,2,1,3,2,3,2,2,3,1,1,1,1,1,1,1,1,1,2,3,1,1,2,3,1,2,2,1
スムージー,スムージー,スムージー,3,3,3,3,4,4,4,4,3,2,3,3,2,3,1,1,1,1,1,3,2,2,2,1,1,1,1,1,2,3,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,3,2
李,すもも,スモモ,3,2,4,3,4,4,4,4,3,3,3,3,2,3,5,3,3,2,1,2,3,4,1,1,4,1,1,3,1,1,1,4,3,2,4,4,4,4,2,1,1,1,2,2,2,1,1,1,1,4,1,1,2,1,1,1,1,1,1,1,2,1,5,1,4,1,5,3,3,3
