word,hiragana,katakana,CC100_rank,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ_LUW,BCCWJ_SUW,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JITEN_AUDIO,JITEN_DRAMA,JITEN_GLOBAL,JITEN_MANGA,JITEN_MOVIE,JITEN_NON_FICTION,JITEN_NOVEL,JITEN_VIDEO_GAME,JITEN_VISUAL_NOVEL,JITEN_WEB_NOVEL,JLAB,JPDB,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,NAROU,NETFLIX,NIER,NOVELS,RSPEER,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
欧州,おうしゅう,オウシュウ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3,3,1,1,3,1,1,2,1,1,2,1,1,1,2,3,3,4,1,4,2,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,3,1,4,2,3
ＢＳ,ビーエス,ビーエス,3,3,3,2,3,4,3,3,3,3,3,3,2,3,3,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
買い手,かいて,カイテ,3,2,2,2,3,4,3,3,3,2,2,2,3,2,2,1,2,1,3,2,2,2,3,3,2,1,2,2,1,2,2,1,3,3,2,2,1,2,1,1,2,1,1,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2
途切れる,とぎれる,トギレル,3,2,3,2,3,4,3,3,3,2,3,3,2,3,2,1,2,1,3,3,2,2,2,2,3,3,2,3,3,3,2,3,1,1,1,3,1,3,2,1,3,3,3,2,2,4,3,4,4,2,3,3,3,3,3,4,2,3,3,3,2,4,2,1,3,1,4,2,2,2
ホラー,ホラー,ホラー,3,2,3,3,3,4,3,3,3,3,3,2,2,2,3,3,3,1,1,2,2,2,3,1,2,1,1,2,2,2,3,2,3,3,3,1,3,2,2,1,3,3,3,3,2,3,2,3,3,3,4,2,2,3,2,2,2,2,2,2,3,3,2,1,2,3,3,3,3,4
喘息,ぜんそく,ゼンソク,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,2,1,2,2,3,2,2,2,2,1,1,1,2,1,1,1,2,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,3,2,2,2,2,2,2,3,1,3,1,1,2,2,2,1,1
失業,しつぎょう,シツギョウ,3,2,2,2,3,4,3,3,3,2,3,2,2,2,2,3,2,3,3,4,2,3,3,3,2,1,1,2,1,1,1,1,3,3,4,1,1,2,1,1,2,1,2,2,3,1,2,1,1,1,1,3,3,4,3,4,3,3,3,3,3,2,3,1,2,3,1,2,3,3
雷,かみなり,カミナリ,3,3,3,4,3,4,3,3,3,4,2,3,3,3,3,3,4,4,3,3,3,4,4,4,4,5,4,4,5,5,4,4,3,3,3,3,3,4,4,4,3,3,3,3,3,3,4,3,3,4,2,3,2,3,3,3,2,3,3,3,3,4,4,3,4,3,4,4,3,3
古来,こらい,コライ,3,2,1,3,3,4,3,3,3,2,2,2,3,2,2,3,2,4,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,3,2,3,2,2,2,1,3,2,3,4,2,2,2,2,2,2,2,2,1,2,2,3,2,2,2
雑菌,ざっきん,ザッキン,3,2,2,2,3,4,3,3,3,2,3,2,3,2,2,1,1,1,2,2,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2
割高,わりだか,ワリダカ,3,2,2,2,3,4,3,3,3,3,3,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,2,2
同性,どうせい,ドウセイ,3,3,3,2,3,4,3,3,3,3,2,2,2,2,3,3,1,2,2,3,1,2,3,3,2,1,2,3,1,1,2,3,3,3,2,3,1,2,1,3,2,2,2,1,2,3,1,3,2,2,1,2,3,3,2,2,2,2,2,2,3,3,2,1,3,2,3,2,1,2
ヘッドホン,ヘッドホン,ヘッドホン,3,3,3,2,3,4,3,3,4,2,4,2,2,3,3,1,1,1,1,2,2,2,2,1,1,1,1,2,1,1,2,2,1,1,2,4,1,1,1,1,2,1,1,2,1,1,1,1,1,2,3,3,4,3,3,4,3,4,3,3,3,1,2,1,1,2,2,1,4,3
思い描く,おもいえがく,オモイエガク,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,2,2,3,2,2,2,2,3,2,2,2,3,1,1,1,3,1,2,2,3,3,3,2,2,3,3,2,3,4,2,1,3,3,3,3,3,2,4,3,3,2,3,2,1,3,1,3,1,3,2
牧場,ぼくじょう,ボクジョウ,3,3,3,3,3,4,3,3,4,3,3,3,2,3,3,3,3,3,3,3,2,4,4,4,3,1,2,3,1,1,2,1,3,3,3,3,1,3,2,1,2,2,2,3,3,2,3,1,1,2,1,3,2,3,3,3,3,3,3,3,3,3,3,1,2,3,2,3,3,3
相手方,あいてかた,アイテカタ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2
思い入れ,おもいいれ,オモイイレ,3,2,2,2,3,4,3,3,3,2,3,2,3,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,4,2,2,2,2,2,2,2,2,2,2,1,3,2,3,3,3,3,4,3,3,2,2,2,1,2,2,3,1,3,2
優先的,ゆうせんてき,ユウセンテキ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
長文,ちょうぶん,チョウブン,3,3,3,3,3,4,3,3,3,2,2,2,4,3,3,1,1,2,2,2,1,1,1,1,1,1,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,3,2,2,2,2,2,2,2,3,2,1,1,1,2,2,1,2,2
フレームワーク,フレームワーク,フレームワーク,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,3,1,2,2,3,2,2,2,3,1,1,1,1,1,1,1,2,2
修学,しゅうがく,シュウガク,3,4,4,4,3,4,3,3,4,4,4,5,4,4,4,2,1,1,1,2,1,1,3,2,1,3,4,2,3,3,4,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,2,3,3,3,3,3,3,5,3,2,1,1,2,1,3,1,2,2
京都府,きょうとふ,キョウトフ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
使い道,つかいみち,ツカイミチ,3,3,3,3,3,4,3,3,3,2,3,4,3,2,3,1,2,1,2,2,2,2,2,2,1,2,3,2,2,2,3,2,1,1,2,3,1,1,2,1,2,3,2,2,1,3,3,3,3,3,1,2,2,3,2,2,2,2,2,2,2,3,2,1,2,2,2,1,3,3
例え,たとえ,タトエ,3,3,3,2,3,4,3,3,4,3,2,3,2,3,2,2,2,1,3,2,1,2,2,2,4,2,3,5,3,3,3,2,3,3,3,1,2,1,3,5,3,3,3,3,2,2,3,4,3,4,5,2,3,2,2,2,2,2,2,2,3,2,2,4,2,3,3,3,3,3
砂漠,さばく,サバク,3,2,3,2,3,4,3,3,3,3,3,3,2,2,3,3,3,3,3,3,2,3,4,4,3,3,2,3,3,4,2,2,4,4,3,2,2,3,3,1,2,3,3,2,3,3,4,2,3,3,4,3,2,4,3,3,3,3,3,3,3,4,3,5,3,3,3,3,3,3
上がり,あがり,アガリ,3,3,3,2,4,4,3,3,3,3,3,2,3,3,2,3,3,1,2,3,1,3,2,2,2,3,2,1,2,2,2,3,2,2,4,3,1,1,3,1,3,2,2,3,1,2,2,2,2,3,3,2,2,2,2,2,4,2,2,2,2,2,2,1,2,4,3,2,2,3
フォー,フォー,フォー,3,3,3,3,3,4,3,4,4,3,3,3,2,4,3,3,4,1,3,3,3,3,3,1,1,1,1,2,3,4,3,2,3,3,2,1,5,2,3,1,3,3,3,4,1,2,3,2,2,4,3,4,4,3,3,3,3,3,3,3,3,2,3,1,2,2,2,1,2,3
遵守,じゅんしゅ,ジュンシュ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,3,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,2
互換性,ごかんせい,ゴカンセイ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
電圧,でんあつ,デンアツ,3,2,3,2,3,4,3,3,3,2,2,4,2,3,2,3,1,1,3,3,1,2,2,2,1,1,1,1,1,1,1,1,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,3,3,3,3,2,3,3,3,3,1,1,1,1,3,1,3,4,4
目元,めもと,メモト,3,2,2,2,3,4,3,3,3,2,3,2,2,2,2,1,1,2,2,2,1,1,2,2,2,1,2,3,1,2,2,3,1,1,1,3,1,2,1,1,2,3,2,2,1,3,1,3,2,2,1,1,1,1,1,1,1,1,1,1,2,3,1,1,3,2,3,1,1,3
遊園地,ゆうえんち,ユウエンチ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,3,3,1,1,1,1,1,1,1,1,1,3,1,1,1,3,2,2,3,1,3,3,3,3,2,3,2,3,2,3,1,1,1,1,1,1,1,1,1,1,1,2,3,5,1,1,3,1,3,2
ふんだん,ふんだん,フンダン,3,2,2,2,3,4,3,3,3,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,1,4,2,2,3,2,2,2,2,2,2,2,3,1,1,2,1,2,1,2,2
シリコン,シリコン,シリコン,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,1,1,1,2,1,1,1,1,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,2,3,4,3,3,1,1,1,1,2,2,2,3,3
苦戦,くせん,クセン,3,2,2,2,3,4,3,3,3,3,2,2,2,2,2,3,3,2,2,2,3,3,3,3,2,4,2,2,4,4,2,3,2,2,2,2,1,2,3,1,3,3,3,2,3,3,3,3,3,3,1,2,1,2,2,2,2,2,2,2,3,4,3,4,2,2,3,3,2,2
大喜び,おおよろこび,オオヨロコビ,3,2,2,2,3,4,3,3,3,2,3,3,2,2,2,1,2,1,2,3,2,3,3,3,1,2,2,3,2,2,2,2,2,2,1,1,1,2,2,1,3,3,2,3,3,3,3,3,3,2,1,2,2,3,2,2,2,2,2,2,3,3,3,1,2,1,3,1,3,2
苛める,いじめる,イジメル,3,4,4,4,3,4,3,3,4,4,4,3,3,3,4,1,4,1,3,3,2,4,4,4,2,4,4,4,4,4,4,2,1,1,1,5,1,2,4,3,4,2,4,4,3,2,4,2,2,4,5,3,2,4,3,3,3,3,3,3,3,3,4,1,2,2,4,2,4,3
小売り,こうり,コウリ,3,2,2,3,3,4,3,3,3,2,2,3,2,2,2,1,1,1,1,4,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,2,3,3,3,2,3,3,3,3,2,1,1,1,1,1,1,1,2
ミステリー,ミステリー,ミステリー,3,2,2,2,3,4,3,3,3,2,2,3,2,2,2,3,3,1,2,3,3,2,3,1,2,1,1,3,3,4,3,2,2,2,3,2,3,2,2,4,2,2,2,2,3,2,2,2,1,3,4,3,2,4,3,3,3,3,3,3,3,2,2,1,2,2,3,4,2,3
登校,とうこう,トウコウ,3,3,3,2,3,4,3,3,4,3,3,2,4,2,4,2,2,2,1,3,2,2,3,3,3,2,4,3,2,2,4,4,2,2,3,3,1,2,3,4,2,3,3,2,1,3,1,3,3,3,1,3,2,3,3,4,3,3,3,3,3,3,2,1,3,3,4,2,3,3
消失,しょうしつ,ショウシツ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,3,2,2,2,2,2,3,2,3,3,3,2,3,3,3,2,2,1,2,3,1,2,3,2,2,3,3,3,3,4,2,1,2,3,2,2,2,2,2,2,2,2,3,3,3,3,2,3,3,1,2
素,す,ス,3,3,4,3,3,4,3,3,3,3,4,3,3,3,4,4,3,5,3,3,5,2,2,3,4,3,3,3,2,2,3,3,2,2,3,4,3,5,4,3,2,3,3,2,2,3,2,4,4,3,1,4,5,3,4,5,4,4,4,4,3,4,3,4,3,4,4,3,3,3
バイオリン,バイオリン,バイオリン,3,3,3,2,4,4,3,4,4,3,4,3,2,3,3,2,3,1,3,3,2,2,3,1,2,1,1,2,2,2,3,1,2,3,2,1,1,2,2,1,2,1,1,2,2,1,2,1,1,2,3,3,2,3,3,3,3,3,3,5,3,2,2,1,2,2,2,2,2,2
一向,いっこう,イッコウ,3,2,2,3,3,4,3,3,3,3,3,2,3,3,2,2,1,5,4,3,1,1,2,2,2,2,2,4,2,2,2,1,1,1,1,2,1,2,2,1,2,3,2,3,2,3,2,3,2,1,2,3,2,3,3,3,2,3,3,3,2,3,1,1,3,1,4,2,1,2
貸し付け,かしつけ,カシツケ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1
淡々,たんたん,タンタン,3,2,2,2,3,4,3,3,3,2,2,2,3,2,2,1,1,1,3,3,2,1,2,2,3,2,2,4,2,2,2,3,1,1,2,2,1,3,1,1,2,3,2,2,3,4,2,4,4,2,2,2,2,2,2,2,3,2,2,2,2,4,1,1,4,2,4,1,2,2
サイクリング,サイクリング,サイクリング,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,3,3,2,2,3,3,4,2,1,1,1,1,2,1,2,3,2
放課後,ほうかご,ホウカゴ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,3,3,1,1,3,1,1,1,1,1,1,4,1,1,2,4,2,3,3,4,3,4,4,3,2,3,2,4,3,4,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,3,3,3
矢印,やじるし,ヤジルシ,3,3,3,3,4,4,4,3,4,2,3,3,4,3,3,2,2,1,3,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,2,2,2,1,2,3,1,4,4,1,4,3,3,3,4,3,3,2,2,1,2,2,2,2,3,3
刺激的,しげきてき,シゲキテキ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,3,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,2,2,1,3,3,2,2,3,2,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,2
差異,さい,サイ,3,2,1,2,3,4,3,3,3,2,2,2,3,2,2,3,4,3,3,3,1,4,3,1,2,1,1,2,2,2,3,2,2,2,3,2,3,2,3,1,1,2,2,1,3,2,2,2,2,3,4,4,4,2,4,3,3,3,4,3,3,2,4,4,2,2,3,3,2,2
速さ,はやさ,ハヤサ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3,3,1,3,3,3,3,3,4,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,3
収縮,しゅうしゅく,シュウシュク,3,2,1,3,3,4,3,3,3,2,2,2,3,2,2,2,1,2,2,3,1,2,2,2,2,2,2,2,2,2,2,4,2,2,2,3,1,2,1,1,1,2,2,1,1,2,1,4,2,2,1,3,3,3,3,3,2,3,3,3,2,2,2,1,3,2,4,2,2,2
取り外す,とりはずす,トリハズス,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1,2,1,2,1,2,1,1,1,2,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,1,2,2,3,3
白人,はくじん,ハクジン,3,2,2,2,3,4,3,3,3,3,2,3,2,2,2,4,1,2,3,3,3,4,4,4,3,1,1,3,1,1,1,2,4,4,3,2,2,3,1,1,2,1,2,2,3,1,1,1,1,1,1,3,3,4,3,3,3,3,4,4,2,2,4,1,3,3,2,3,3,3
コーディネーター,コーディネーター,コーディネーター,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,4,5,2,2,1,1,1,3,2,1,2,2,2
転がる,ころがる,コロガル,3,3,3,4,4,4,3,3,3,3,4,3,4,4,3,1,3,1,3,3,3,3,3,3,4,3,3,4,3,3,3,4,1,1,1,3,1,4,3,3,3,4,3,3,3,4,4,4,5,3,3,3,2,3,3,3,2,3,3,3,3,4,3,3,4,1,4,2,3,3
湧く,わく,ワク,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,5,3,3,1,4,1,1,4,4,4,3,4,2,2,2,4,1,5,4,4,4,4,4,3,4,4,3,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,3,4,4,2,1,2,3,3
聖地,せいち,セイチ,3,2,2,2,3,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,3,3,3,3,2,2,2,2,2,2,3,2,1,2,2,2,2,3,2,3,2,2,3,1,2,2,3,2,2,3,2,2,2,3,3,2,1,2,3,2,2,3,3
酔い,よい,ヨイ,3,3,3,3,3,4,3,3,3,4,3,3,2,3,3,4,2,1,2,3,5,2,3,3,3,3,3,4,3,3,3,3,3,3,2,3,1,5,2,5,4,3,3,4,3,3,3,3,3,2,5,2,2,3,2,2,2,2,2,2,3,3,2,4,3,3,3,4,5,2
シネマ,シネマ,シネマ,3,2,2,2,3,4,3,3,3,2,2,3,2,2,2,3,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,3,1,1,1,1,2,1,3,2,2
っけ,っけ,ッケ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,4,5,5,1,4,1,1,1,5,5,5,5,4,4,4,1,1,4,5,5,5,5,5,5,3,4,5,5,4,5,5,1,1,1,1,1,1,1,1,1,1,1,5,3,4,4,1,2,4,5
スプーン,スプーン,スプーン,3,4,4,5,3,4,3,3,3,4,5,4,3,4,4,2,2,1,3,3,2,3,3,1,3,1,1,3,2,2,3,3,3,3,2,3,1,3,2,1,3,3,2,2,3,3,2,3,4,3,4,3,2,3,3,3,2,3,3,4,3,3,3,1,3,2,3,2,3,3
現に,げんに,ゲンニ,3,2,2,2,3,4,3,3,3,2,2,3,2,2,2,2,3,1,4,3,3,2,2,2,3,3,2,4,3,3,2,3,2,2,3,3,2,4,3,3,3,3,3,3,4,3,2,3,4,3,2,3,3,3,3,3,2,3,3,3,3,3,2,1,3,2,3,1,3,2
部活動,ぶかつどう,ブカツドウ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,4,1,2,1,1,2,2,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
デトックス,デトックス,デトックス,3,3,3,3,3,4,3,3,3,3,2,3,2,2,3,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,2,2
アウトレット,アウトレット,アウトレット,3,3,3,3,3,4,3,3,3,4,2,3,2,2,3,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,3,1,1,1,1,2,1,1,3,2
ＦＭ,エフエム,エフエム,3,3,3,3,3,4,3,3,3,2,4,3,3,4,2,3,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,2,3,3,4,2,1,1,1,1,1,2,3,1,1
勤め,つとめ,ツトメ,3,2,2,2,3,4,3,3,3,2,2,3,3,2,2,3,2,1,1,3,1,2,2,2,3,2,2,1,2,2,2,2,4,4,3,2,1,1,2,1,3,2,2,3,2,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,3,3,3,1,2,2
種目,しゅもく,シュモク,3,2,2,2,3,4,3,3,3,2,3,3,3,3,2,4,2,2,2,3,1,3,3,3,1,3,3,2,3,3,3,1,1,1,2,1,1,1,2,1,2,2,2,1,1,2,1,2,2,3,1,3,3,3,3,3,2,3,3,3,2,2,3,1,2,2,2,3,3,3
己,おのれ,オノレ,3,4,4,4,3,4,4,3,4,2,5,4,2,4,4,2,4,4,4,4,4,4,4,4,4,5,3,4,5,5,4,5,3,3,3,3,1,4,4,4,3,4,4,4,3,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,3,4,4,4,4,3,5,3,4,3
授かる,さずかる,サズカル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,3,3,3,3,2,3,2,2,3,3,2,2,1,1,1,3,1,2,3,3,3,3,3,3,3,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,1,3,2,1,2
雑談,ざつだん,ザツダン,3,3,2,3,4,4,3,5,3,2,3,2,3,3,3,1,1,3,2,2,2,2,2,2,3,2,2,3,2,2,2,3,2,2,3,3,1,3,2,1,2,3,2,2,3,3,2,3,3,2,1,3,3,3,3,3,2,4,3,3,3,3,2,3,3,3,3,1,4,3
ヘッダー,ヘッダー,ヘッダー,3,2,2,2,3,4,3,3,3,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,2,2,2,2,2,3,1,1,1,1,2,1,1,1,2
見積り,みつもり,ミツモリ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
点在,てんざい,テンザイ,3,2,2,2,3,4,3,3,3,2,2,2,2,2,2,3,1,2,1,2,1,1,1,1,2,2,1,2,2,2,1,2,1,1,2,2,1,2,1,1,1,2,2,1,2,3,3,2,2,1,1,2,2,3,2,2,3,2,2,2,2,3,1,3,2,2,2,2,2,2
切り替わる,きりかわる,キリカワル,3,2,2,3,4,4,3,3,3,2,3,2,3,2,3,1,2,1,2,2,2,1,1,1,2,1,2,2,1,2,2,2,1,1,1,3,1,2,2,1,2,3,2,1,2,3,3,3,3,2,1,2,3,2,2,2,2,2,2,2,2,3,1,1,2,2,3,2,4,3
ふたり,ふたり,フタリ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,5,5,5,5,3,3,5,5,4,5,5,3,3,3,5,3,3,3,5,2,5,3,5,2,3,4,3,3,3,4,4,3,3,5,5,4,5,4,5,5,5,5,5,5,5,3,3,5,3,5,3,3,3
テクニカル,テクニカル,テクニカル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,2,2,4,2,2,3,1,1,1,1,2,1,2,1,3
全文,ぜんぶん,ゼンブン,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,4,2,3,3,3,3,3,3,3,1,1,1,1,2,1,2,2,2
奥深い,おくふかい,オクフカイ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,3,2,2,2,2,3,3,2,3,3,3,2,3,1,1,2,4,1,2,2,1,2,3,2,2,3,3,4,3,3,2,1,2,2,3,2,2,4,2,2,4,2,3,2,4,3,1,3,1,2,2
掘り下げる,ほりさげる,ホリサゲル,3,2,1,3,3,4,3,4,3,2,3,2,2,2,2,1,1,1,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,3,2,1,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,1,1,1,2,1,3,3
暴行,ぼうこう,ボウコウ,3,2,2,2,3,4,3,4,3,2,2,2,2,2,2,3,2,2,2,3,3,4,4,4,2,2,1,3,2,2,1,2,4,4,3,2,2,2,2,1,3,2,2,3,3,2,2,2,2,2,1,2,2,3,2,2,2,2,2,2,3,2,3,1,2,3,2,3,2,2
