word,hiragana,katakana,CC100_rank,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ_LUW,BCCWJ_SUW,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JITEN_ANIME_V2,JITEN_AUDIO,JITEN_DRAMA,JITEN_GLOBAL,JITEN_MANGA,JITEN_MOVIE,JITEN_NON_FICTION,JITEN_NOVEL,JITEN_VIDEO_GAME,JITEN_VISUAL_NOVEL,JITEN_WEB_NOVEL,JLAB,JPDB,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,NAROU,NETFLIX,NIER,NOVELS,RSPEER,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
リセマラ,りせまら,リセマラ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
拇指,ぼし,ボシ,2,2,1,3,3,4,3,3,3,2,2,2,3,2,2,1,1,3,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
毒親,どくおや,ドクオヤ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
皆々様,みなみなさま,ミナミナサマ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
成形,せいけい,セイケイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2
移し替える,うつしかえる,ウツシカエル,2,2,2,2,3,4,3,3,3,2,2,3,2,2,2,1,1,1,2,2,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,1,1,2,1,1,1
お歳暮,おせいぼ,オセイボ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
創り出す,つくりだす,ツクリダス,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1,1,2,1,1,1,1,2,1,1,2,2,1,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1
ダックス,ダックス,ダックス,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
ドーン,ドーン,ドーン,2,2,2,2,3,4,3,3,3,3,2,2,2,2,2,2,3,1,2,2,3,3,3,1,2,1,1,2,3,3,2,2,3,3,2,1,3,2,3,3,1,3,2,2,3,1,1,3,2,1,3,4,1,1,1,1,1,1,1,1,1,2,2,3,1,2,2,2,2,4,3
工藤,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,2,1,4,3,1,1,3,1,1,2,1,1,3,1,3,3,2,1,3,3,2,2,1,2,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,3,1,3,1,3
鉱石,こうせき,コウセキ,2,4,4,2,3,4,3,3,3,2,2,5,2,4,2,2,2,2,1,2,1,2,2,2,1,2,1,2,2,3,1,1,1,2,2,1,1,1,2,2,1,1,2,2,1,1,2,3,1,3,2,1,2,1,2,2,2,2,2,2,2,2,4,2,1,2,2,2,2,2,2
横暴,おうぼう,オウボウ,2,2,1,2,4,4,3,3,3,2,2,2,3,2,2,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,3,1,3,2,2,2,3,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,3,2,3,2,1,3,1,1,1
水の泡,みずのあわ,ミズノアワ,2,2,1,3,3,4,3,3,3,2,3,2,2,2,2,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,1,1,2,2,1,3,2,2,2,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1
気後れ,きおくれ,キオクレ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,2,1,1,1,1,1,2,2,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1
エリー,エリー,エリー,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,3,3,1,1,1,2,1,1,2,2,1,3,3,3,1,1,3,1,1,2,1,2,2,2,2,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,3,1,3,2,1,2,1,2
マーシャル,マーシャル,マーシャル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,2,1,1,1,2,1,1,2,2,1,1,3,3,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,3,2,2,1,3,1,1
頻出,ひんしゅつ,ヒンシュツ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,3,3,2,3,3,3,2,1,1,1,1,1,1,1,1,1
球技,きゅうぎ,キュウギ,2,2,3,2,3,4,3,4,3,2,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,3,1,2,2,3,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,3,2,2,2,2,2,2,2,1,1,1,1,2,2,3,2,2
親愛,しんあい,シンアイ,2,2,1,2,3,4,3,3,3,2,2,2,2,2,2,1,2,3,1,2,1,2,3,3,2,2,1,3,2,2,2,2,4,4,2,2,1,2,2,2,1,2,2,2,2,2,2,3,2,3,2,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,3,1,1,1
出版業,しゅっぱんぎょう,シュッパンギョウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
おっとり,おっとり,オットリ,2,2,2,2,3,4,3,3,3,2,3,2,2,2,3,1,1,1,1,2,1,1,1,1,2,1,2,2,1,1,2,2,1,1,1,2,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,4,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1
理学部,りがくぶ,リガクブ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2
択一,たくいつ,タクイツ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
ひょっこり,ひょっこり,ヒョッコリ,2,2,1,3,3,4,3,3,3,2,2,2,2,2,2,1,2,1,2,2,2,1,1,1,2,1,2,2,1,2,2,2,1,1,1,2,1,2,2,2,1,2,2,2,2,1,2,2,3,2,2,4,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,3,1,1,1
堆積,たいせき,タイセキ,2,2,2,2,3,4,3,3,3,3,2,3,2,2,2,3,1,3,1,3,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,4,2,2,2,2,2,1,1,2,1,2,2,2,2
珊瑚礁,さんごしょう,サンゴショウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
見誤る,みあやまる,ミアヤマル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,3,2,2,2,1,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1
親鸞,しんらん,シンラン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1
嗜む,たしなむ,タシナム,2,2,2,2,3,4,3,3,3,3,2,2,2,2,2,1,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,1,2,2,1,2,2,1,1,1,2,2,2,2,2,3,2,1,2,2,2,2,2,2,2,1,2,2,1,1,1,2,1,1,1
帝,みかど,ミカド,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,4,3,3,3,4,4,2,2,4,4,2,4,1,1,3,1,1,4,3,3,4,2,2,3,3,3,2,2,1,3,3,2,2,2,1,2,2,2,2,4,2,2,3,3,1,4,3,2,4,3,2
入れ墨,いれずみ,イレズミ,2,3,3,2,3,4,3,3,3,2,2,4,2,3,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,1,1,2,2,2,1,2,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,2,1
雑煮,ぞうに,ゾウニ,2,3,3,2,3,4,3,3,3,2,4,2,2,3,3,1,1,2,1,2,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
リノレン酸,リノレンさん,リノレンサン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
上智,じょうち,ジョウチ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,2,2,3,2,2,2,2,1,1,1,1,1,1,1,1,1
競泳,きょうえい,キョウエイ,2,2,2,2,3,4,3,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,1
高圧的,こうあつてき,コウアツテキ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
西方,せいほう,セイホウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,2,2,1,1,1,1,3,2,1,3,2,2,1,1,1,1,2,1,1,3,1,2,1,1,1,1,1,3,2,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,2,2,3,1,2
債,さい,サイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,3,1,4,3,1,4,1,1,1,2,2,3,3,2,2,3,1,3,1,3,1,1,1,1,2,1,1,1,4,3,2,3,4,1,2,1,1,1,1,1,1,1,2,1,4,4,3,2,1,2,2,3
喫する,きっする,キッスル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,2,1,2,1,2,1,1,2,1,1,2,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,3,2,1,2,2,1,1
ゴーン,ゴーン,ゴーン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2
ソー,ソー,ソー,2,2,2,2,3,4,3,3,3,2,3,2,2,2,2,3,1,1,1,2,2,1,3,1,1,1,1,2,2,2,3,1,3,3,1,1,4,3,1,2,1,2,2,3,2,1,2,3,2,3,2,2,1,1,1,1,1,1,1,1,1,3,2,1,1,2,1,2,1,1,2
決算期,けっさんき,ケッサンキ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
プラ,プラ,プラ,2,3,1,4,3,4,3,3,3,2,3,3,2,3,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,2,2,3,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,1,1,1,2
ガーリック,ガーリック,ガーリック,2,2,3,2,3,4,3,3,3,2,3,2,2,3,2,1,2,1,1,2,1,2,2,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,3
歪,いびつ,イビツ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,2,1,1,1,2,3,1,2,3,3,2,3,3,2,2,2,1,2,2,2,3,2,2,2,2,1,3,2,3,4,2,3,2,1,2,2,2,2,2,2,2,2,3,1,1,2,2,3,1,2,2
欠伸,あくび,アクビ,2,2,3,2,3,4,3,3,4,3,2,3,2,2,2,1,3,3,2,2,3,3,2,2,2,2,4,4,2,2,4,2,2,2,2,2,1,3,3,3,1,2,2,2,3,2,3,3,2,2,3,4,1,1,2,1,1,1,1,1,1,2,3,3,1,2,1,4,1,2,2
マレー,マレー,マレー,2,2,2,2,3,4,3,3,3,2,3,2,2,3,2,3,1,1,1,2,1,2,1,1,2,1,1,2,1,1,1,1,2,2,3,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,3,1,1
ちらり,ちらり,チラリ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,4,1,1,2,2,1,1,1,1,1,4,1,1,1,1,3,1,1,2,4,1,4,4,2,5,1,2,1,1,1,1,1,1,1,2,4,1,1,4,1,4,1,1,1
ライトニング,ライトニング,ライトニング,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,3,3,1,1,2,1,2,2,1,1,1,1,1,1,1,2,1,2,1,3,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,4,2
ヒューストン,ヒューストン,ヒューストン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,3,3,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,3,2,2
ナイアガラ,ナイアガラ,ナイアガラ,2,2,2,3,3,4,3,3,3,2,3,3,3,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
昔々,むかしむかし,ムカシムカシ,2,3,2,2,3,5,3,3,3,3,3,2,3,2,3,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,2,2,2,2,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,4,1,1,2,1,1,1
トワイライト,トワイライト,トワイライト,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,3,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,2
魚類,ぎょるい,ギョルイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,2,2,1,1,2,2,1,2,1,2,2,2,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,1,2,2,3,1,1
振り分け,ふりわけ,フリワケ,2,2,1,3,3,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,2,1
小声,こごえ,コゴエ,2,2,1,4,3,4,3,3,3,2,3,2,3,3,2,1,3,4,3,3,3,3,2,2,4,1,3,4,1,1,3,3,2,2,2,4,1,4,2,2,1,2,3,2,3,2,4,2,4,3,3,1,2,3,2,2,2,2,2,2,2,2,4,3,1,4,2,4,1,4,4
中流,ちゅうりゅう,チュウリュウ,2,2,2,2,3,4,3,3,3,2,3,2,2,2,2,2,1,3,1,2,1,1,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,3,2,3,3,4,3,3,3,1,2,1,1,2,2,1,2,1,1
破,は,ハ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,5,5,5,2,5,2,2,5,4,2,3,4,4,2,5,4,4,2,1,5,2,2,2,5,5,2,3,5,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,2,3,5,5,3,2,2,5,5,2
偏差,へんさ,ヘンサ,2,3,3,2,3,4,3,3,3,2,3,3,3,2,3,2,1,1,1,3,1,1,2,2,1,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3,4,3,3,3,4,3,3,2,1,1,2,2,2,2,1,2
救い主,すくいぬし,スクイヌシ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
紀行,きこう,キコウ,2,2,2,2,3,4,3,3,4,2,2,2,2,2,2,2,1,3,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,1,3,1,1
駆り立てる,かりたてる,カリタテル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2,2,2,3,1,2,3,3,1,2,1,1,1,2,1,2,2,2,1,2,2,1,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,1,1,1
絞める,しめる,シメル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,4,4,2,3,3,3,3,3,3,4,2,2,2,2,1,1,2,4,1,2,2,2,3,2,2,2,3,3,2,3,2,2,3,4,3,3,2,3,3,3,3,3,3,3,1,3,1,3,2,1,2,2,2
減殺,げんさい,ゲンサイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
骨粗しょう症,こつそしょうしょう,コツソショウショウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
先客,せんきゃく,センキャク,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,2,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1
南極,なんきょく,ナンキョク,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,2,1,3,2,1,1,2,1,1,2,2,2,1,2,2,2,2,1,1,2,2,2,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,3,2,2
パプリカ,パプリカ,パプリカ,2,4,4,2,3,4,3,3,3,3,4,4,2,4,3,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,2
印税,いんぜい,インゼイ,2,2,1,2,3,4,3,3,3,2,2,2,3,2,2,1,2,2,1,1,2,1,1,1,1,1,2,2,1,1,2,1,2,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,1
脳出血,のうしゅっけつ,ノウシュッケツ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
製糸,せいし,セイシ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
逆説的,ぎゃくせつてき,ギャクセツテキ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
同省,どうしょう,ドウショウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
スピッツ,スピッツ,スピッツ,2,2,3,2,3,4,3,3,3,2,4,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1
様態,ようたい,ヨウタイ,2,2,1,3,3,4,3,3,3,2,2,2,3,2,2,1,1,1,2,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,3,3,4,3,3,3,1,2,1,3,1,1,3,1,1,1
赤信号,あかしんごう,アカシンゴウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2
背丈,せたけ,セタケ,2,2,2,2,3,4,3,3,3,2,3,2,2,2,2,1,1,3,2,2,1,1,2,2,3,1,2,3,1,2,2,2,1,1,1,2,1,3,1,2,1,1,2,1,1,2,3,2,2,3,1,1,1,1,2,1,1,1,1,1,4,1,3,1,1,3,1,2,1,2,1
日増し,ひまし,ヒマシ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1
偶発,ぐうはつ,グウハツ,2,2,2,2,3,4,3,3,3,2,2,2,3,2,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1
たこ焼き,たこやき,タコヤキ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,2,2,1,1,1,1,1,3,3,3,2,1,1,2,2,1,1,2,3,1,3,2,2,2,1,2,1,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,3
療養中,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
