word,hiragana,katakana,RSPEER_rank,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ_LUW,BCCWJ_SUW,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JITEN_ANIME_V2,JITEN_AUDIO,JITEN_DRAMA,JITEN_GLOBAL,JITEN_MANGA,JITEN_MOVIE,JITEN_NON_FICTION,JITEN_NOVEL,JITEN_VIDEO_GAME,JITEN_VISUAL_NOVEL,JITEN_WEB_NOVEL,JLAB,JPDB,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,NAROU,NETFLIX,NIER,NOVELS,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
やらし,やらし,ヤラシ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ゅん,ゅん,ュン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ゎ,ゎ,ヮ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
わいわい,わいわい,ワイワイ,2,2,2,2,3,4,3,4,3,3,3,2,2,2,2,1,1,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,1,1,1,2,2,1,1,2,1,2,2,2,4,3,3,3,3,3,3,3,3,4,2,2,1,1,2,3,1,2,2
アドルフ,アドルフ,アドルフ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,3,1,2,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1
アパ,あぱ,アパ,2,2,1,2,3,4,3,3,3,2,2,2,3,2,2,1,1,1,1,1,1,1,2,1,1,1,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
アヘン,アヘン,アヘン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1
ウェルカム,ウェルカム,ウェルカム,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,2,2,1,2,2,2,2,1,1,2,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
エリオット,エリオット,エリオット,2,2,2,2,3,4,3,3,3,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,4,3,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2
オナラ,オナラ,オナラ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,3,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1
カモメ,カモメ,カモメ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,2,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1
カヤ,カヤ,カヤ,2,2,2,2,3,4,3,3,3,2,3,2,2,2,2,1,2,1,1,2,1,1,2,2,1,1,2,1,1,2,2,3,1,2,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,2,2,3,1,2,2,2,2,2,2,1,1,2,1,2,1,2,3,2
ガー,ガー,ガー,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,3,2,3,1,1,1,1,1,3,3,2,1,2,2,1,1,1,4,4,4,1,3,3,4,3,2,2,4,2,4,2,1,1,1,1,1,1,1,1,1,1,2,1,2,3,2,1,1,2,2
キノ,キノ,キノ,2,2,2,2,3,4,3,3,3,2,2,2,3,2,2,1,1,1,1,1,1,1,2,2,1,3,1,3,1,3,3,5,1,1,1,1,1,1,1,2,2,3,1,2,3,2,2,1,2,1,1,4,2,2,1,2,2,2,1,2,2,2,2,1,2,1,2,1,2,1,1
グラタン,グラタン,グラタン,2,3,3,3,3,4,3,3,3,2,4,4,2,3,3,1,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,3,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,3,2,2,3,2,2,2,2,2,2,2,2,2,3,1,2,1,1,2
ゲームプレイ,げーむぷれい,ゲームプレイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
コー,コー,コー,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,4,1,2,1,1,1,1,1,1,1,2,1,2,2,1,1,2,3,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
サイフ,サイフ,サイフ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
サブカル,サブカル,サブカル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
サーフ,サーフ,サーフ,2,2,2,2,3,4,3,3,4,2,2,2,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,3,1,1,1,1,1,2,1,1
シチュ,シチュ,シチュ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ショッキング,ショッキング,ショッキング,2,2,2,2,3,4,3,3,3,2,3,2,2,2,2,1,1,1,2,2,2,1,1,2,1,1,1,1,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,2,2,3,2,2,2,2,2,5,2,2,1,1,1,2,1,2,2
シンデレラガールズ,しんでれらがーるず,シンデレラガールズ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ジオン,ジオン,ジオン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,3
ジャージー,ジャージー,ジャージー,2,3,3,2,3,4,3,3,3,2,2,2,4,2,3,2,2,1,1,2,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,3,2,2,1,1,3,2,1,1
ジュー,ジュー,ジュー,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,3,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,2
ジープ,ジープ,ジープ,2,2,2,2,3,4,3,3,4,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,1,2,1,1,2,1,1,1,1,3,2,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,1,2,1,2,1,2,2,1
スクラム,スクラム,スクラム,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2
スポニチ,スポニチ,スポニチ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1
ソフマップ,ソフマップ,ソフマップ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
タルト,タルト,タルト,2,3,2,4,3,4,3,3,3,2,3,4,2,2,3,1,2,1,2,2,2,2,2,3,1,1,1,1,1,2,2,2,2,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,2,1,4,1,1,1,1,1,1,1,1,1,3,2,2,1,2,2,1,2,3
タンブラー,タンブラー,タンブラー,2,2,1,3,3,4,3,3,3,2,3,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
ダビデ,ダビデ,ダビデ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,3
テナー,テナー,テナー,2,2,2,2,3,4,3,4,3,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1
テリア,テリア,テリア,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1
ディスカウント,ディスカウント,ディスカウント,2,2,2,2,3,4,3,3,3,3,2,2,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,2,3,4,3,2,1,1,1,1,1,1,2,1
ディスカバリー,ディスカバリー,ディスカバリー,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2
デイ,デイ,デイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,2,3,1,1,1,1,1,3,3,3,1,3,3,2,1,5,1,3,2,1,2,2,3,2,1,1,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,2,3
トヨタ自動車,トヨタじどうしゃ,トヨタジドウシャ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1
トロンボーン,トロンボーン,トロンボーン,2,2,2,2,3,4,3,3,3,2,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2
ドワーフ,ドワーフ,ドワーフ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,1,3,3,1,2,1,2,2,2,1,1,1,1,1,1,2,2,1,2,2,4,1,1,1,1,1,1,1,1,1,1,4,2,1,2,1,2,2,1
ナイロン,ナイロン,ナイロン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,2,1,1,2,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,3,1,1,1,1,2,2,2,2
ナッシュ,ナッシュ,ナッシュ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,2,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1
ネイビー,ネイビー,ネイビー,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
バカバカしい,バカバカしい,バカバカシイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,3,1,2,1,1,1,2,3,2,2,1,1,1,2,1,1,3,3,1,3,2,2,3,2,1,2,2,1,3,4,1,1,1,1,1,1,1,1,1,1,1,3,4,2,1,1,2,1
パプリカ,パプリカ,パプリカ,2,4,4,2,3,4,3,3,3,3,4,4,2,4,3,1,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2
ヒデ,ヒデ,ヒデ,2,4,4,2,3,4,3,3,3,4,5,4,2,4,4,1,2,1,1,1,1,1,3,1,1,1,1,3,1,1,1,3,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,3,1
ファクター,ファクター,ファクター,2,2,2,2,3,4,3,3,3,2,2,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,3,4,3,3,3,3,3,3,3,2,1,1,1,1,2,2,2,2
ファルコン,ファルコン,ファルコン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,3,2
ファール,ファール,ファール,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
フィジカル,フィジカル,フィジカル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2
フフッ,ふふっ,フフッ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,5,5,5,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,3
ブルックス,ブルックス,ブルックス,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,1,2,1,1,1,2,1,1
ブレーク,ブレーク,ブレーク,2,3,4,2,3,4,3,4,3,3,4,2,2,4,2,2,2,1,1,3,3,1,2,2,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,2,3,3,3,3,3,2,3,3,3,3,2,2,1,1,2,1,1,2
ブーイング,ブーイング,ブーイング,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,2,3,1,1,2,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1
ブータン,ブータン,ブータン,2,3,3,2,3,4,3,3,3,4,2,2,2,2,3,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,2,2,3
プラットホーム,プラットホーム,プラットホーム,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,3,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,2,3,4,3,3,3,3,3,1,1,1,1,1,3,1,2
ヘリウム,ヘリウム,ヘリウム,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,1,2,1,1,1,1,1,2,1,3,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,2,2,2,2,2,1,1,2,1,1,1,2,2,2
ホステス,ホステス,ホステス,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,3,2,2,1,3,1,1,3,1,1,1,1,2,2,2,1,1,3,1,1,1,2,1,1,3,2,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,2,1,2,1,2,1,2,1,1
ボンベ,ボンベ,ボンベ,2,3,2,4,3,4,3,3,3,2,2,3,4,3,2,1,2,1,1,2,1,1,2,2,1,2,1,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,2,1,2,2
マニフェスト,マニフェスト,マニフェスト,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2
マルイ,マルイ,マルイ,2,2,2,2,3,4,3,3,3,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
マーキング,マーキング,マーキング,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,4,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,3,2,3,1,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2
マーベル,マーベル,マーベル,2,3,3,2,3,4,3,3,3,4,2,2,2,4,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
ミスト,ミスト,ミスト,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,1,1,1,1,3,3,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,3,2,2,2,2,2,2,2,2,2,3,2,2,1,1,1,1,1,2
ミラン,ミラン,ミラン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
ライカ,ライカ,ライカ,2,3,1,2,4,4,3,3,3,2,2,2,4,3,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1
リク,リク,リク,2,2,2,2,3,4,3,3,3,2,3,2,3,3,2,2,1,1,1,1,1,1,1,3,1,1,2,1,1,4,4,3,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1
リミット,リミット,リミット,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2,1,2,2,1,1,1,1,2,3,3,2,1,1,2,1,2,1,1,2,2,1,2,2,2,2,1,1,2,2,2,2,3,2,1,2,2,2,2,4,2,2,2,2,2,1,2,2,1,2,2
レビ,レビ,レビ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2
レントゲン,レントゲン,レントゲン,2,3,3,3,4,4,3,3,3,3,2,2,3,3,3,1,2,1,2,2,3,2,2,2,1,2,1,1,2,1,1,2,1,2,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,3,3,3,3,4,3,3,3,4,2,1,2,1,1,1,1,2,2
ロンド,ロンド,ロンド,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,2
ヴァン,ゔぁん,ヴァン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,1,1,1,1,3,3,4,1,1,1,1,1,3,3,2,3,4,4,2,1,5,4,2,2,1,1,2,2,2,2,2,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,2
一人ひとり,ひとりひとり,ヒトリヒトリ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,2,1,1,1,2,2,1,2,2,2,2,2,1,1,1,2,1,1,2,1,2,3,2,2,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,3
一部始終,いちぶしじゅう,イチブシジュウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
三河,みかわ,ミカワ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,2,1,1,2,1,1,1,2,1,1,2,1,1,1,3,1,1,1,1,2,2,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,2,1
不慣れ,ふなれ,フナレ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,1,1,2,2,1,1,2,2,2,2,1,3,1,1,2,2,1,2,2,2,2,1,2,2,3,2,2,1,2,2,2,2,2,3,2,2,4,2,2,2,1,2,3,1,1,1
不詳,ふしょう,フショウ,2,2,2,2,3,4,3,3,3,2,3,2,2,2,2,4,1,2,1,2,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,4,1,1
丘陵,きゅうりょう,キュウリョウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,2,3,2,1,1,1,1,3,1,1,3,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,3,2,2,2,2,2,2,1,2,1,1,2,2,3,2,1
主君,しゅくん,シュクン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,2,2,1,2,2,2,2,3,2,1,3,2,2,1,2,2,2,1,1,3,3,2,2,1,2,2,2,2,3,2,2,1,2,3,1,1,1,1,1,1,1,1,1,1,2,3,2,1,3,2,3,1,1
主砲,しゅほう,シュホウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,2,2,2,2,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,3,2,1
九月,くがつ,クガツ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,1,1,1,1,1,1,4,1,1,1,1,1,1,2,1,1,3,1,1,4,1,1,1,1,2,2,1,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1
