word,hiragana,katakana,WIKIPEDIA_V2_rank,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ_LUW,BCCWJ_SUW,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JITEN_AUDIO,JITEN_DRAMA,JITEN_GLOBAL,JITEN_MANGA,JITEN_MOVIE,JITEN_NON_FICTION,JITEN_NOVEL,JITEN_VIDEO_GAME,JITEN_VISUAL_NOVEL,JITEN_WEB_NOVEL,JLAB,JPDB,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,NAROU,NETFLIX,NIER,NOVELS,RSPEER,VN_FREQ,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
遅らせる,おくらせる,オクラセル,2,2,2,2,3,4,3,4,3,3,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,2,1,3,2,2,2,2,2,2,2,3,2,1,2,3,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2
言い伝え,いいつたえ,イイツタエ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,2,2,2,2,3,2,2,3,3,2,2,2,2,2,2,1,1,3,1,2,2,2,2,2,2,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,3,2
盗聴,とうちょう,トウチョウ,2,2,2,2,3,4,3,3,3,3,2,2,2,2,2,2,2,1,1,2,2,3,3,3,3,2,2,1,2,2,2,1,2,4,4,2,2,1,2,2,1,3,2,2,2,1,2,1,2,2,2,1,2,1,3,2,2,2,2,2,2,2,2,3,1,2,2,2,2,2
東灘,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
年越し,としこし,トシコシ,2,3,3,2,3,4,4,3,3,3,2,2,3,3,3,2,1,1,1,2,2,2,1,2,2,1,2,3,1,2,2,3,2,1,1,2,2,1,1,1,1,2,2,2,2,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,3,2,1,1,1,2,2,1,2
守屋,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
チドリ,チドリ,チドリ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
アミューズ,アミューズ,アミューズ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
黄河,こうが,コウガ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
通り抜ける,とおりぬける,トオリヌケル,2,2,2,2,3,4,4,3,3,2,3,2,2,2,2,1,2,1,3,3,2,2,2,2,2,3,2,1,4,2,2,1,3,1,1,1,3,1,3,2,1,2,3,2,2,2,3,3,3,4,2,2,1,1,1,1,1,1,1,1,1,2,3,2,1,3,1,3,2,2
網膜,もうまく,モウマク,2,2,1,2,3,4,3,3,3,3,2,2,2,2,3,2,1,2,2,2,2,2,1,2,2,2,1,1,2,1,1,1,2,2,2,2,2,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1
日展,にってん,ニッテン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
斜里,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
小村,しょうそん,ショウソン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,1,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
南河内,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ラウ,らう,ラウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,3,2,2,2,2,2,1,1,2,2,1,1,2,2,2,1,2,4,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2
ベガ,ベガ,ベガ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,2,2,1,3,3,1,3,3,3,1,3,3,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
オトナ,オトナ,オトナ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
のべる,のべる,ノベル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,5,5,4,3,3,3,3,3,2,3,4,2,2,3,2,1,1,3,2,1,4,2,1,3,3,2,3,3,4,3,3,4,3,3,5,5,4,5,4,4,4,4,4,4,4,3,3,2,2,4,2,4
週刊文春,しゅうかんぶんしゅん,シュウカンブンシュン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
述語,じゅつご,ジュツゴ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,4,4,2,4,4,5,4,4,4,1,1,1,1,1,1,1,1,1
川勝,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
女声,じょせい,ジョセイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,3,3,2,3,3,3,1,1,2,1,1,1,1,1,1
各州,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
千明,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
不仲,ふなか,フナカ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1
除雪,じょせつ,ジョセツ,2,2,2,2,3,4,3,3,3,2,2,3,2,2,2,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1
征夷大将軍,せいいたいしょうぐん,セイイタイショウグン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
帝室,ていしつ,テイシツ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
再三,さいさん,サイサン,2,2,2,2,3,4,3,3,3,2,3,2,2,2,2,2,1,3,2,2,2,1,1,1,1,2,1,1,2,1,2,1,2,1,1,2,1,1,2,1,1,2,2,2,2,2,2,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2
レイテ,レイテ,レイテ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ポリシー,ポリシー,ポリシー,2,3,2,2,4,4,3,3,3,2,2,2,4,3,3,2,2,1,2,2,4,2,2,2,1,1,1,1,1,2,2,2,2,2,2,3,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,3,2,3,2,2,2,2,2,2,2,3,2,2,1,1,2,2,3,3
ハンディ,ハンディ,ハンディ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
めくる,めくる,メクル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,2,1,4,1,1,1,2,2,3,4,1,1,2,1,1,1,2,1,2,3,2,2,3,4,2,4,3,3,5,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,3,3
読み込む,よみこむ,ヨミコム,2,3,2,3,4,4,3,4,3,2,3,2,4,3,2,1,1,1,3,3,3,1,1,2,2,1,1,2,1,1,1,2,2,1,1,2,1,1,1,2,1,2,2,2,1,3,2,3,2,2,1,1,3,3,3,3,3,2,3,3,3,3,2,1,3,1,1,2,2,2
浜北,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
山陽自動車道,さんようじどうしゃどう,サンヨウジドウシャドウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
仏典,ぶってん,ブッテン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
世に,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1
チエ,チエ,チエ,2,3,3,4,3,4,3,3,3,3,3,4,3,3,4,1,1,1,1,2,1,1,2,2,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1
カシオペア,カシオペア,カシオペア,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
あむ,あむ,アム,2,2,3,2,3,4,3,3,3,3,3,2,2,2,3,1,4,1,3,3,3,4,4,2,2,3,2,2,3,2,2,2,4,1,1,1,2,1,4,3,1,2,3,3,3,2,2,3,4,3,4,4,4,2,4,4,3,3,3,3,3,3,3,4,1,2,1,4,3,3
鉄塔,てっとう,テットウ,2,2,2,2,3,4,3,3,3,2,2,2,3,2,2,1,1,1,1,2,1,1,1,1,1,1,3,1,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,4,1,1,1,1,1,3,1,1,1,2,2
身元,みもと,ミモト,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,3,3,4,3,4,3,3,2,2,3,2,2,2,2,4,4,2,2,1,3,2,1,4,3,2,4,2,2,2,2,2,3,1,1,2,2,1,1,1,1,1,1,2,3,3,3,3,2,2,1,1
脱す,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
穣,じょう,ジョウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,3,1,2,2,1,1,2,1,3,1,1,1,1,1,1,1,1,1,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
汚す,よごす,ヨゴス,2,3,3,4,3,4,3,3,3,3,3,4,3,3,3,1,3,1,3,3,3,3,4,4,4,3,3,3,3,3,4,3,4,1,1,1,5,1,3,3,4,4,4,4,4,3,4,3,4,4,3,2,3,2,3,3,3,2,3,3,3,2,3,3,3,3,2,4,3,3
広陵,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
学童,がくどう,ガクドウ,2,3,3,3,3,4,4,3,3,2,4,3,3,3,3,2,1,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,3,3,2,3,3,3,2,1,1,1,1,1,1,1,2
亜弥,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
串木野,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ハルカ,ハルカ,ハルカ,2,3,3,3,3,4,3,3,3,3,3,3,2,2,3,1,1,1,1,3,1,1,1,1,1,1,2,5,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
色合い,いろあい,イロアイ,2,3,3,4,3,4,4,3,3,2,3,3,3,3,3,2,1,1,3,3,3,1,2,2,2,2,1,1,3,1,1,1,2,2,1,2,2,1,2,1,3,2,2,1,1,1,3,2,3,2,1,1,2,2,3,2,2,2,2,2,2,3,3,2,1,2,2,3,2,3
神格,しんかく,シンカク,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1
白熱,はくねつ,ハクネツ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,1,2,2,1,1,2,2,1,2,2,2,2,3,1,1,2,2,2,2,4,2,2,2,2,2,2,2,1,2,2,2,2,2
月形,つきがた,ツキガタ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
嵩,かさ,カサ,2,2,2,3,3,4,3,3,3,2,3,3,3,2,2,2,3,3,2,2,1,1,2,2,1,2,1,5,3,1,1,5,2,2,2,2,1,1,1,2,1,2,2,3,2,2,1,3,2,1,4,3,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1
光合成,こうごうせい,コウゴウセイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2
フォール,フォール,フォール,2,2,3,2,3,4,3,3,4,2,3,2,2,3,2,3,2,1,1,2,2,2,2,2,1,1,1,1,2,2,2,1,1,2,2,2,1,3,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1
テイク,テイク,テイク,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,2,3,1,1,1,1,1,2,2,2,1,2,2,1,1,3,1,2,1,2,1,1,2,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2
ストリーミング,ストリーミング,ストリーミング,2,2,2,2,3,4,4,3,3,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2
シャッフル,シャッフル,シャッフル,2,2,2,2,3,4,3,3,3,2,2,3,2,2,2,2,2,1,1,1,2,2,1,2,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,3,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,3
オーバーホール,オーバーホール,オーバーホール,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,4,1,1,1,1,1
鴎外,おうがい,オウガイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
巡り,めぐり,メグリ,2,3,3,3,3,4,3,3,3,3,3,3,3,2,3,2,2,1,1,3,3,1,2,2,2,2,2,2,3,2,2,2,2,2,2,3,3,1,1,2,1,2,2,2,2,2,2,2,3,2,2,3,3,2,3,3,3,2,3,3,3,3,3,2,3,2,3,3,3,2
姫川,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,3,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
天外,てんがい,テンガイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
国東,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
來未,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
人望,じんぼう,ジンボウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,1,2,1,2,2,1
トロイア,トロイア,トロイア,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
タヌキ,タヌキ,タヌキ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,2,2,1,2,1,1,1,3,3,3,3,1,1,1,1,1,1,3,1,2,2,2,3,2,1,2,2,1,3,4,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2
シルビア,シルビア,シルビア,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1
ならう,ならう,ナラウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,3,3,3,2,2,4,3,3,3,3,3,3,2,3,1,1,2,3,1,2,2,4,2,2,2,2,3,2,2,3,2,2,4,4,3,5,4,4,5,5,4,5,3,4,2,3,2,2,4,2,2
丞相,じょうしょう,ジョウショウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,3,3,3,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1
メソジスト,メソジスト,メソジスト,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
蓮田,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
東海ラジオ放送,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
本局,ほんきょく,ホンキョク,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
引き寄せる,ひきよせる,ヒキヨセル,2,3,1,4,4,4,3,3,3,3,2,2,4,2,3,1,3,1,3,3,3,2,3,3,3,3,3,3,4,3,3,3,4,1,1,1,3,1,3,3,1,3,3,3,2,3,4,3,4,4,3,2,2,3,2,2,2,2,2,2,2,2,4,3,3,4,2,4,2,3
寺本,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
博子,ひろこ,ヒロコ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
住み着く,すみつく,スミツク,2,2,2,2,3,4,3,3,3,2,2,3,2,2,2,1,2,1,3,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,1,2,2,2,2,2,2,3,2,3,2,2,2,1,2,2,2,2,2,2,2,1,3,2,1,1,1,2,2,1
プロテニス,ぷろてにす,プロテニス,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
